"T","kappa","Y","Lambda"
"603",283.5,0.3,1,0.569253317081494
"604",283.75,0.3,1,0.572800425102034
"605",284,0.3,1,0.576986495059203
"606",284.25,0.3,1,0.537997281139791
"607",284.5,0.3,1,0.544181897845491
"608",284.75,0.3,1,0.550394149393419
"609",285,0.3,1,0.556231104719038
"610",285.25,0.3,1,0.561284003711976
"611",285.5,0.3,1,0.515344540889942
"612",285.75,0.3,1,0.519524904831346
"613",286,0.3,1,0.522311042874447
"614",286.25,0.3,1,0.523294634864664
"615",286.5,0.3,1,0.454266511464124
"616",286.75,0.3,1,0.45164274162118
"617",287,0.3,1,0.446784103742497
"618",287.25,0.3,1,0.444232965224716
"619",287.5,0.3,1,0.325680888542364
"620",287.75,0.3,1,0.335960582014794
"621",288,0.3,1,0.343811481447769
"622",288.25,0.3,1,0.258199721277417
"623",288.5,0.3,1,0.267980703620183
"624",288.75,0.3,1,0.275503850962967
"625",289,0.3,1,0.280312399780789
"626",289.25,0.3,1,0.282372790783244
"627",289.5,0.3,1,0.199252032904534
"628",289.75,0.3,1,0.201657826012171
"629",290,0.3,1,0.202804023705822
"630",290.25,0.3,1,0.202765872922173
"631",290.5,0.3,1,0.201653711921864
"632",290.75,0.3,1,0.199596315853611
"633",291,0.3,1,0.00604480965887852
"634",291.25,0.3,1,0.00558263017397815
"635",291.5,0.3,1,0.00514513163327084
"636",291.75,0.3,1,0.00473327724073258
"637",292,0.3,1,0.00434717711872341
"638",280,0.325,1,0.662595802040686
"639",280.25,0.325,1,0.657468354767223
"640",280.5,0.325,1,0.652642815088792
"641",280.75,0.325,1,0.648253841027949
"642",281,0.325,1,0.644454547182062
"643",281.25,0.325,1,0.64141260905294
"644",281.5,0.325,1,0.63930149734745
"645",281.75,0.325,1,0.638292274979985
"646",282,0.325,1,0.638535568650706
"647",282.25,0.325,1,0.608585044863038
"648",282.5,0.325,1,0.612734230715222
"649",282.75,0.325,1,0.618565420467994
"650",283,0.325,1,0.625946528989101
"651",283.25,0.325,1,0.634608989450732
"652",283.5,0.325,1,0.644158503174938
"653",283.75,0.325,1,0.654059236135486
"654",284,0.325,1,0.663681771457289
"655",284.25,0.325,1,0.646291126827941
"656",284.5,0.325,1,0.655117821022383
"657",284.75,0.325,1,0.662192625839283
"658",285,0.325,1,0.667393776161158
"659",285.25,0.325,1,0.640944094840191
"660",285.5,0.325,1,0.643918571345314
"661",285.75,0.325,1,0.645411465707287
"662",286,0.325,1,0.607846529976318
"663",286.25,0.325,1,0.608385095463064
"664",286.5,0.325,1,0.60774727544655
"665",286.75,0.325,1,0.55698764154799
"666",287,0.325,1,0.555828932517917
"667",287.25,0.325,1,0.552805156269626
"668",287.5,0.325,1,0.479116744892081
"669",287.75,0.325,1,0.472398372519115
"670",288,0.325,1,0.459694726221503
"671",288.25,0.325,1,0.294720736762488
"672",288.5,0.325,1,0.312179228103354
"673",288.75,0.325,1,0.325292198992615
"674",289,0.325,1,0.237970256367372
"675",289.25,0.325,1,0.25188699319972
"676",289.5,0.325,1,0.261944136397625
"677",289.75,0.325,1,0.267709873669377
"678",290,0.325,1,0.184678160260382
"679",290.25,0.325,1,0.189369166320646
