"T","kappa","Y","0","1","71.3467336683417","141.693467336683","212.040201005025","282.386934673367","352.733668341709","423.08040201005","493.427135678392","563.773869346734","634.120603015075","704.467336683417","774.814070351759","845.160804020101","915.507537688442","985.854271356784","1056.20100502513","1126.54773869347","1196.89447236181","1267.24120603015","1337.58793969849","1407.93467336683","1478.28140703518","1548.62814070352","1618.97487437186","1689.3216080402","1759.66834170854","1830.01507537688","1900.36180904523","1970.70854271357","2041.05527638191","2111.40201005025","2181.74874371859","2252.09547738693","2322.44221105528","2392.78894472362","2463.13567839196","2533.4824120603","2603.82914572864","2674.17587939699","2744.52261306533","2814.86934673367","2885.21608040201","2955.56281407035","3025.90954773869","3096.25628140704","3166.60301507538","3236.94974874372","3307.29648241206","3377.6432160804","3447.98994974874","3518.33668341709","3588.68341708543","3659.03015075377","3729.37688442211","3799.72361809045","3870.07035175879","3940.41708542714","4010.76381909548","4081.11055276382","4151.45728643216","4221.8040201005","4292.15075376884","4362.49748743719","4432.84422110553","4503.19095477387","4573.53768844221","4643.88442211055","4714.23115577889","4784.57788944724","4854.92462311558","4925.27135678392","4995.61809045226","5065.9648241206","5136.31155778894","5206.65829145729","5277.00502512563","5347.35175879397","5417.69849246231","5488.04522613065","5558.391959799","5628.73869346734","5699.08542713568","5769.43216080402","5839.77889447236","5910.1256281407","5980.47236180905","6050.81909547739","6121.16582914573","6191.51256281407","6261.85929648241","6332.20603015075","6402.5527638191","6472.89949748744","6543.24623115578","6613.59296482412","6683.93969849246","6754.2864321608","6824.63316582915","6894.97989949749","6965.32663316583","7035.67336683417","7106.02010050251","7176.36683417085","7246.7135678392","7317.06030150754","7387.40703517588","7457.75376884422","7528.10050251256","7598.4472361809","7668.79396984925","7739.14070351759","7809.48743718593","7879.83417085427","7950.18090452261","8020.52763819096","8090.8743718593","8161.22110552764","8231.56783919598","8301.91457286432","8372.26130653266","8442.608040201","8512.95477386935","8583.30150753769","8653.64824120603","8723.99497487437","8794.34170854271","8864.68844221106","8935.0351758794","9005.38190954774","9075.72864321608","9146.07537688442","9216.42211055276","9286.76884422111","9357.11557788945","9427.46231155779","9497.80904522613","9568.15577889447","9638.50251256281","9708.84924623116","9779.1959798995","9849.54271356784","9919.88944723618","9990.23618090452","10060.5829145729","10130.9296482412","10201.2763819095","10271.6231155779","10341.9698492462","10412.3165829146","10482.6633165829","10553.0100502513","10623.3567839196","10693.7035175879","10764.0502512563","10834.3969849246","10904.743718593","10975.0904522613","11045.4371859296","11115.783919598","11186.1306532663","11256.4773869347","11326.824120603","11397.1708542714","11467.5175879397","11537.864321608","11608.2110552764","11678.5577889447","11748.9045226131","11819.2512562814","11889.5979899497","11959.9447236181","12030.2914572864","12100.6381909548","12170.9849246231","12241.3316582915","12311.6783919598","12382.0251256281","12452.3718592965","12522.7185929648","12593.0653266332","12663.4120603015","12733.7587939698","12804.1055276382","12874.4522613065","12944.7989949749","13015.1457286432","13085.4924623116","13155.8391959799","13226.1859296482","13296.5326633166","13366.8793969849","13437.2261306533","13507.5728643216","13577.91959799","13648.2663316583","13718.6130653266","13788.959798995","13859.3065326633","13929.6532663317","14000"
"1",278,0,1,0.0071063040519167,0.00710630383089165,1.70890246885573e-06,4.14447155648185e-07,1.78516436736956e-07,9.76690564164185e-08,6.0994862857666e-08,4.14394246368677e-08,2.98475618275781e-08,2.24415600911248e-08,1.74377296861947e-08,1.39070377083772e-08,1.13279588002045e-08,9.38988125790021e-09,7.89871676381944e-09,6.72827233702701e-09,5.79370793444737e-09,5.03633200490815e-09,4.41452716443285e-09,3.89813992970818e-09,3.46490400364154e-09,3.09809770475181e-09,2.78497263621231e-09,2.51567700176301e-09,2.28250362315171e-09,2.07935559872956e-09,1.90136062316903e-09,1.74458860845395e-09,1.60584221984015e-09,1.48249962298073e-09,1.37239511429634e-09,1.27372757585199e-09,1.18498959892066e-09,1.10491212263096e-09,1.03242083345009e-09,9.66601561369084e-10,9.06672617299442e-10,8.51962528850129e-10,8.01892006279939e-10,7.55959246777235e-10,7.13727890903863e-10,6.7481709941388e-10,6.38893335441593e-10,6.05663526064104e-10,5.74869345568796e-10,5.46282415557674e-10,5.1970025808622e-10,4.94942870168337e-10,4.71849813269239e-10,4.50277731422971e-10,4.30098227534368e-10,4.11196040157576e-10,3.93467473272965e-10,3.76819039841606e-10,3.61166286611178e-10,3.46432773097827e-10,3.32549182124922e-10,3.19452542956786e-10,3.0708555107877e-10,2.95395971166117e-10,2.84336111851258e-10,2.73862362619926e-10,2.63934784603799e-10,2.5451674824158e-10,2.45574611792362e-10,2.37077435538099e-10,2.28996727232883e-10,2.2130621496771e-10,2.13981644138653e-10,2.07000595648631e-10,2.00342322850818e-10,1.93987605065125e-10,1.87918615776707e-10,1.82118803864235e-10,1.76572786411312e-10,1.71266251832263e-10,1.66185872197286e-10,1.61319223775409e-10,1.56654714929693e-10,1.52181520600044e-10,1.47889522697073e-10,1.43769255807456e-10,1.39811857678575e-10,1.36009024009346e-10,1.32352967126003e-10,1.2883637816732e-10,1.25452392443968e-10,1.221945576722e-10,1.19056804813511e-10,1.16033421279638e-10,1.13119026286966e-10,1.10308548166226e-10,1.07597203452864e-10,1.04980477600698e-10,1.02454107177002e-10,1.00014063410813e-10,9.76565369786671e-11,9.53779239228828e-11,9.317481260745e-11,9.10439716253591e-11,8.89823385792013e-11,8.69870096639464e-11,8.50552299872922e-11,8.31843845687030e-11,8.13719899635168e-11,7.96156864631784e-11,7.79132308269295e-11,7.62624895041276e-11,7.46614323098515e-11,7.31081265196065e-11,7.16007313518144e-11,7.01374928093651e-11,6.87167388538788e-11,6.73368748884709e-11,6.59963795267728e-11,6.46938006277473e-11,6.34277515774565e-11,6.21969078004315e-11,6.10000034846450e-11,5.98358285053337e-11,5.87032255340337e-11,5.76010873202587e-11,5.65283541341738e-11,5.54840113595077e-11,5.44670872267385e-11,5.34766506773273e-11,5.25118093504451e-11,5.1571707684262e-11,5.065552512444e-11,4.97624744329938e-11,4.88918000911702e-11,4.80427767904449e-11,4.72147080061454e-11,4.64069246485918e-11,4.56187837869958e-11,4.48496674416881e-11,4.40989814405392e-11,4.33661543357207e-11,4.26506363772124e-11,4.19518985396914e-11,4.12694315996747e-11,4.0602745259979e-11,3.99513673187554e-11,3.93148428805388e-11,3.86927336069091e-11,3.80846170045178e-11,3.7490085748373e-11,3.69087470384126e-11,3.63402219875147e-11,3.57841450392035e-11,3.52401634134325e-11,3.4707936578905e-11,3.41871357505025e-11,3.36774434104667e-11,3.31785528520674e-11,3.26901677445643e-11,3.22120017183346e-11,3.1743777969116e-11,3.12852288803649e-11,3.08360956627926e-11,3.03961280101996e-11,2.99650837707696e-11,2.95427286330425e-11,2.91288358258239e-11,2.87231858313285e-11,2.83255661109039e-11,2.79357708427038e-11,2.75536006707281e-11,2.71788624646683e-11,2.68113690900339e-11,2.64509391880635e-11,2.60973969649454e-11,2.57505719899084e-11,2.54102990017527e-11,2.50764177234306e-11,2.47487726842908e-11,2.44272130496329e-11,2.41115924572281e-11,2.38017688604882e-11,2.34976043779736e-11,2.31989651489518e-11,2.29057211947316e-11,2.26177462855112e-11,2.23349178124915e-11,2.20571166650207e-11,2.17842271125444e-11,2.151613669115e-11,2.12527360945025e-11,2.09939190689786e-11,2.07395823128174e-11,2.04896253791145e-11,2.02439505824893e-11,2.00024629092748e-11,1.97650699310737e-11,1.95316817215404e-11,1.93022107762536e-11,1.9076571935547e-11,1.88546823101775e-11,1.86364612097095e-11,1.84218300735067e-11,1.8210712404221e-11
"2",278.25,0,1,0.0071063037535588,0.00710630353241177,1.7093834549899e-06,4.1453816798889e-07,1.78546680846622e-07,9.76815121206499e-08,6.10004403023818e-08,4.14418953299014e-08,2.9848489547439e-08,2.24416756042267e-08,1.74374042503733e-08,1.39064716456974e-08,1.13272650211588e-08,9.38912538940272e-09,7.89793770305334e-09,6.72749333616052e-09,5.7929428358494e-09,5.03558887259524e-09,4.41381046094099e-09,3.8974518525786e-09,3.46424532222254e-09,3.0974682924882e-09,2.78437181339814e-09,2.51510375816857e-09,2.28195676333755e-09,2.07883383695766e-09,1.90086264510875e-09,1.74411311083395e-09,1.60538793536919e-09,1.48206533539873e-09,1.37197966681308e-09,1.27332987517237e-09,1.18460861634981e-09,1.10454689327748e-09,1.03207045422291e-09,9.66265188243272e-10,9.06349462174582e-10,8.51651856220283e-10,8.0159312986159e-10,7.55671526191435e-10,7.13450728473755e-10,6.74549937114737e-10,6.38635652023779e-10,6.05414834358075e-10,5.7462918997358e-10,5.46050369709237e-10,5.19475922698886e-10,4.94725871040518e-10,4.71639799443689e-10,4.50074373491258e-10,4.29901216075324e-10,4.11005084299636e-10,3.9328229937077e-10,3.76639390257728e-10,3.60991918594413e-10,3.46263457750086e-10,3.32384703449321e-10,3.19292696980166e-10,3.06930145042359e-10,2.95244822778614e-10,2.84189048599092e-10,2.73719221129885e-10,2.63795410053653e-10,2.54380993814698e-10,2.45442338172683e-10,2.36948510442107e-10,2.28871024975598e-10,2.21183616059884e-10,2.13862034912673e-10,2.06883867910826e-10,2.00228373558067e-10,1.93876336023833e-10,1.87809933362431e-10,1.82012618760318e-10,1.76469013365092e-10,1.71164809427499e-10,1.66086682641576e-10,1.61222212701484e-10,1.56559811209546e-10,1.52088656170943e-10,1.47798632398614e-10,1.43680277228827e-10,1.39724731015321e-10,1.35923691928944e-10,1.32269374641635e-10,1.28754472519272e-10,1.25372122988121e-10,1.22115875775129e-10,1.18979663753743e-10,1.15957776154655e-10,1.13044833925571e-10,1.10235767045904e-10,1.07525793621829e-10,1.04910400604312e-10,1.02385325988273e-10,9.99465423647341e-11,9.7590241710131e-11,9.53128213079656e-11,9.31108707078351e-11,9.09811596357263e-11,8.89206267773815e-11,8.69263693636895e-11,8.49956334934794e-11,8.31258051348611e-11,8.13144017514993e-11,7.9559064504885e-11,7.78575509879434e-11,7.62077284491622e-11,7.46075674699008e-11,7.30551360607015e-11,7.1548594145297e-11,7.00861884035945e-11,6.86662474472861e-11,6.7287177303893e-11,6.5947457186993e-11,6.46456355321765e-11,6.33803262798946e-11,6.21502053878506e-11,6.09540075569406e-11,5.97905231559906e-11,5.86585953316629e-11,5.75571172909559e-11,5.64850297446587e-11,5.54413185010054e-11,5.44250121995632e-11,5.34351801761324e-11,5.247093045011e-11,5.15314078263792e-11,5.06157921043762e-11,4.97232963874951e-11,4.88531654864854e-11,4.80046744109416e-11,4.71771269433959e-11,4.63698542909053e-11,4.55822138093757e-11,4.48135877961967e-11,4.40633823470474e-11,4.33310262730265e-11,4.2615970074511e-11,4.19176849683813e-11,4.12356619654837e-11,4.05694109953951e-11,3.99184600757503e-11,3.92823545235702e-11,3.86606562061889e-11,3.80529428295352e-11,3.74588072616623e-11,3.68778568895513e-11,3.63097130073461e-11,3.57540102342727e-11,3.52103959606253e-11,3.4678529820283e-11,3.41580831883247e-11,3.36487387023912e-11,3.31501898065239e-11,3.26621403162915e-11,3.21843040040756e-11,3.17164042034651e-11,3.12581734317589e-11,3.08093530296425e-11,3.03696928171545e-11,2.99389507651102e-11,2.9516892681197e-11,2.91032919100021e-11,2.86979290462708e-11,2.83005916607372e-11,2.79110740379043e-11,2.75291769251845e-11,2.71547072928408e-11,2.67874781042081e-11,2.64273080956928e-11,2.60740215660803e-11,2.57274481747085e-11,2.53874227480786e-11,2.50537850945128e-11,2.47263798264732e-11,2.44050561901864e-11,2.40896679022342e-11,2.37800729927885e-11,2.34761336551821e-11,2.31777161015299e-11,2.28846904241222e-11,2.2596930462329e-11,2.23143136747703e-11,2.20367210165112e-11,2.17640368210664e-11,2.14961486869912e-11,2.12329473688673e-11,2.09743266724816e-11,2.07201833540223e-11,2.04704170231151e-11,2.02249300495335e-11,1.99836274734266e-11,1.97464169189162e-11,1.95132085109143e-11,1.92839147950333e-11,1.90584506604513e-11,1.88367332656132e-11,1.86186819666493e-11,1.84042182483977e-11,1.81932656579233e-11
"3",278.5,0,1,0.00710630345723987,0.00710630323597165,1.70986115027507e-06,4.14628552063064e-07,1.78576714676454e-07,9.76938807069489e-08,6.10059785378804e-08,4.14443485761084e-08,2.98494106898293e-08,2.24417902951601e-08,1.7437081137551e-08,1.390590963618e-08,1.13265762239273e-08,9.38837496299816e-09,7.89716426535721e-09,6.72671997116241e-09,5.79218328487073e-09,5.03485114002833e-09,4.41309897565542e-09,3.89676879487675e-09,3.46359145465078e-09,3.09684348829886e-09,2.78377539682603e-09,2.51453472544073e-09,2.28141392692494e-09,2.07831591978733e-09,1.90036834181101e-09,1.74364112709584e-09,1.60493701266456e-09,1.48163426592124e-09,1.37156730184575e-09,1.27293512907674e-09,1.18423046765715e-09,1.10418438389254e-09,1.03172268743085e-09,9.65931325991478e-10,9.06028721950553e-10,8.51343507742855e-10,8.01296491730934e-10,7.55385962593126e-10,7.13175645997713e-10,6.74284781725805e-10,6.38379906204212e-10,6.05168014430886e-10,5.74390843608252e-10,5.45820073606077e-10,5.19253280445361e-10,4.94510511130772e-10,4.71431373451548e-10,4.49872554386506e-10,4.29705696673031e-10,4.10815575832542e-10,3.93098530175129e-10,3.76461104563598e-10,3.60818875411799e-10,3.46095429843117e-10,3.32221476391033e-10,3.19134068281212e-10,3.06775923347384e-10,2.95094827124627e-10,2.840431077306e-10,2.73577172866044e-10,2.63657100703077e-10,2.54246277633947e-10,2.45311076864808e-10,2.36820572691994e-10,2.28746286019015e-10,2.21061957283568e-10,2.13743343482903e-10,2.06768036428206e-10,2.0011529973645e-10,1.93765922391458e-10,1.87702086983548e-10,1.81907250975699e-10,1.76366039549994e-10,1.71064148765714e-10,1.65988257914385e-10,1.61125950090375e-10,1.5646564011168e-10,1.51996509026429e-10,1.47708444528721e-10,1.43591986684359e-10,1.39638278434415e-10,1.35839020403611e-10,1.32186429592452e-10,1.28673201577634e-10,1.25292475885535e-10,1.22037804239076e-10,1.18903121409655e-10,1.15882718433589e-10,1.12971217977202e-10,1.10163551656502e-10,1.07454939136858e-10,1.04840868855387e-10,1.02317080224166e-10,9.98795471861906e-11,9.7524463008235e-11,9.52482262058451e-11,9.30474275055005e-11,9.09188377578365e-11,8.88593967237649e-11,8.68662026624539e-11,8.4936502656551e-11,8.30676836158124e-11,8.12572639055217e-11,7.95028855507891e-11,7.78023069720617e-11,7.61533962110499e-11,7.45541246097222e-11,7.30025609082216e-11,7.14968657303701e-11,7.00352864280753e-11,6.86161522582849e-11,6.72378698682976e-11,6.5898919067189e-11,6.45978488628983e-11,6.33332737461505e-11,6.21038702038629e-11,6.09083734460443e-11,5.97455743314417e-11,5.86143164783119e-11,5.75134935477353e-11,5.64420466878481e-11,5.53989621282285e-11,5.43832689144868e-11,5.33940367738272e-11,5.24303741030376e-11,5.14914260709815e-11,5.05763728282314e-11,4.96844278170139e-11,4.88148361751222e-11,4.79668732278952e-11,4.71398430627752e-11,4.63330771813391e-11,4.55459332240458e-11,4.47777937632715e-11,4.40280651605013e-11,4.32961764838246e-11,4.25815784821406e-11,4.18837426127209e-11,4.12021601189851e-11,4.05363411555727e-11,3.98858139579574e-11,3.92501240540526e-11,3.86288335154044e-11,3.80215202457243e-11,3.74277773046603e-11,3.6847212264835e-11,3.62794466002957e-11,3.57241151046511e-11,3.51808653372561e-11,3.46493570959242e-11,3.41292619147279e-11,3.36202625855375e-11,3.31220527020327e-11,3.26343362249892e-11,3.21568270677252e-11,3.16892487006425e-11,3.12313337738742e-11,3.07828237571007e-11,3.03434685956478e-11,2.99130263820371e-11,2.94912630422064e-11,2.90779520356505e-11,2.86728740687955e-11,2.82758168209371e-11,2.78865746821254e-11,2.75049485024028e-11,2.71307453518455e-11,2.6763778290874e-11,2.64038661503435e-11,2.60508333209363e-11,2.57045095514176e-11,2.53647297553265e-11,2.50313338257096e-11,2.47041664575126e-11,2.43830769772771e-11,2.40679191797988e-11,2.3758551171427e-11,2.34548352197015e-11,2.31566376090324e-11,2.2863828502153e-11,2.25762818070815e-11,2.22938750493439e-11,2.20164892492258e-11,2.17440088038228e-11,2.14763213736857e-11,2.12133177738489e-11,2.09548918690591e-11,2.07009404730135e-11,2.04513632514379e-11,2.02060626288407e-11,1.99649436987787e-11,1.97279141374925e-11,1.94948841207627e-11,1.92657662438542e-11,1.90404754444178e-11,1.88189289282237e-11,1.86010460976133e-11,1.83867484825528e-11,1.81759596741821e-11
"4",278.75,0,1,0.00710630316292502,0.00710630294153641,1.71033561102111e-06,4.14718318640658e-07,1.78606541836554e-07,9.77061636728603e-08,6.1011478238904e-08,4.1446784676022e-08,2.9850325368151e-08,2.24419041781122e-08,1.74367603076163e-08,1.39053516097894e-08,1.13258923223721e-08,9.38762988453271e-09,7.89639635339005e-09,6.7259521444168e-09,5.79142918537416e-09,5.03411871358632e-09,4.41239261805957e-09,3.89609066949448e-09,3.46294231734916e-09,3.09622321214554e-09,2.78318330993221e-09,2.51396983038175e-09,2.28087504394821e-09,2.0778017803375e-09,1.89987764932634e-09,1.74317259606854e-09,1.60448939318346e-09,1.48120635848875e-09,1.37115796567953e-09,1.2725432860635e-09,1.18385510343003e-09,1.10382454703548e-09,1.0313774874955e-09,9.6559993079471e-10,9.05710354471495e-10,8.51037442835065e-10,8.01002052794046e-10,7.55102518298486e-10,7.12902607128384e-10,6.74021598167327e-10,6.38126064106277e-10,6.0492303354875e-10,5.74154274825318e-10,5.45591496634036e-10,5.19032301695141e-10,4.94296761745624e-10,4.7122450749259e-10,4.49672247160591e-10,4.29511643192764e-10,4.10627489398522e-10,3.92916141070923e-10,3.76284158854393e-10,3.60647133838316e-10,3.4592866680289e-10,3.32059478999811e-10,3.18976635507734e-10,3.06622865215385e-10,2.94945963976388e-10,2.83898269546886e-10,2.734361986377e-10,2.63519837849933e-10,2.54112581467119e-10,2.45180810088791e-10,2.36693604943246e-10,2.2862249343807e-10,2.20941222117937e-10,2.13625553718265e-10,2.06653085445646e-10,2.00003085993643e-10,1.93656349125932e-10,1.87595061936274e-10,1.81802686133455e-10,1.7626385090503e-10,1.70964256091427e-10,1.6589058455576e-10,1.61030422768112e-10,1.56372188738974e-10,1.51905066537473e-10,1.47618946718078e-10,1.43504372056418e-10,1.39552488062198e-10,1.35754997796275e-10,1.32104120570873e-10,1.28592554157501e-10,1.25213440167442e-10,1.21960332305129e-10,1.18827167226143e-10,1.1580823775933e-10,1.12898168277157e-10,1.10091892020338e-10,1.07384630202113e-10,1.04771872734937e-10,1.02249360437744e-10,9.98130685956553e-11,9.74591917563923e-11,9.51841296585711e-11,9.2984474196974e-11,9.08569973386825e-11,8.87986399119355e-11,8.68065011966748e-11,8.48778292521822e-11,8.30100119229793e-11,8.120056846938e-11,7.94471417737968e-11,7.77474910781459e-11,7.60994852115517e-11,7.4501096271027e-11,7.29503937209664e-11,7.1445538880151e-11,6.99847797675626e-11,6.85664462806722e-11,6.71889456820069e-11,6.58507583717667e-11,6.45504339260382e-11,6.32865873817767e-11,6.20578957512224e-11,6.08630947497542e-11,5.97009757224365e-11,5.85703827556487e-11,5.74702099612111e-11,5.63993989213841e-11,5.5356936283988e-11,5.43418514976824e-11,5.33532146781877e-11,5.23901345969012e-11,5.14517567839803e-11,5.05372617385409e-11,4.96458632391403e-11,4.87768067481997e-11,4.79293679044688e-11,4.7102851098046e-11,4.62965881228499e-11,4.55099369017872e-11,4.47422802801862e-11,4.39930248833694e-11,4.3261600034513e-11,4.25474567291995e-11,4.18500666633083e-11,4.11689213111098e-11,4.05035310506351e-11,3.98534243335815e-11,3.92181468971906e-11,3.85972610157036e-11,3.79903447891465e-11,3.73969914673395e-11,3.68168088071656e-11,3.62494184612401e-11,3.56944553962564e-11,3.51515673393734e-11,3.46204142511193e-11,3.41006678233764e-11,3.35920110010969e-11,3.30941375264835e-11,3.26067515044389e-11,3.21295669881660e-11,3.166230758386e-11,3.12047060734987e-11,3.07565040547945e-11,3.03174515974257e-11,2.98873069147127e-11,2.94658360499594e-11,2.90528125767112e-11,2.86480173122407e-11,2.82512380435946e-11,2.78622692655799e-11,2.74809119301032e-11,2.71069732063063e-11,2.67402662509698e-11,2.63806099886906e-11,2.60278289013601e-11,2.56817528265016e-11,2.53422167640405e-11,2.50090606911125e-11,2.46821293845294e-11,2.43612722505456e-11,2.4046343161584e-11,2.37372002996011e-11,2.34337060057862e-11,2.31357266363026e-11,2.28431324237978e-11,2.25557973444224e-11,2.22735989901072e-11,2.1996418445867e-11,2.1724140171902e-11,2.14566518902911e-11,2.11938444760686e-11,2.09356118524968e-11,2.06818508903491e-11,2.04324613110305e-11,2.01873455933715e-11,1.99464088839349e-11,1.97095589106879e-11,1.94767058998965e-11,1.92477624961044e-11,1.90226436850695e-11,1.8801266719531e-11,1.85835510476932e-11,1.83694182443096e-11,1.81587919442636e-11
"5",279,0,1,0.00710630287058198,0.00710630264907373,1.71080688938131e-06,4.14807477701837e-07,1.78636165673681e-07,9.77183624071641e-08,6.10169400313746e-08,4.14492039085006e-08,2.98512336876513e-08,2.24420172662528e-08,1.74364417233278e-08,1.39047975014898e-08,1.13252132364918e-08,9.38689006654715e-09,7.89563387671971e-09,6.72518976522429e-09,5.79068044802306e-09,5.03339150626056e-09,4.4116913040207e-09,3.89541739545847e-09,3.46229783261888e-09,3.09560738961213e-09,2.78259548152432e-09,2.51340900492312e-09,2.28034004933882e-09,2.07729135640311e-09,1.89939050817158e-09,1.74270746084884e-09,1.60404502246349e-09,1.48078156094525e-09,1.37075160833636e-09,1.2721542982105e-09,1.18348247768696e-09,1.10346733855704e-09,1.03103481199801e-09,9.65270961869068e-10,9.05394320499076e-10,8.50733623720583e-10,8.00709776658405e-10,7.54821158225707e-10,7.12631578026299e-10,6.73760353778239e-10,6.37874094187455e-10,6.04679861231661e-10,5.7391945415481e-10,5.45364610283988e-10,5.18812958853792e-10,4.94084596162031e-10,4.71019175674486e-10,4.49473426713664e-10,4.29319031291188e-10,4.1044080137692e-10,3.92735109128288e-10,3.76108530860989e-10,3.60476672237216e-10,3.45763147598272e-10,3.31898690824848e-10,3.18820378765356e-10,3.06470951285791e-10,2.94798214485719e-10,2.83754515691888e-10,2.73296280561666e-10,2.63383604065674e-10,2.53979888322999e-10,2.45051521274292e-10,2.36567591030773e-10,2.28499631458059e-10,2.2082139516452e-10,2.13508650583059e-10,2.06539000277384e-10,1.99891717981593e-10,1.93547602205241e-10,1.87488844513506e-10,1.81698910830759e-10,1.76162434321505e-10,1.70865118580361e-10,1.65793650016565e-10,1.60935618451822e-10,1.56279445066317e-10,1.5181431692859e-10,1.47530127433031e-10,1.43417422045703e-10,1.39467348826554e-10,1.35671613255133e-10,1.32022436938807e-10,1.28512519828159e-10,1.25135005604418e-10,1.21883449939301e-10,1.18751791359038e-10,1.15734324472114e-10,1.1282567534488e-10,1.10020778831055e-10,1.07314857680609e-10,1.04703403270713e-10,1.02182157817012e-10,9.97470979370804e-11,9.73944194503439e-11,9.51205233096629e-11,9.29220025696835e-11,9.07956303058686e-11,8.87383484060678e-11,8.67472571636152e-11,8.48196056073619e-11,8.29527825098269e-11,8.11443080198730e-11,7.93918258710044e-11,7.76930961206509e-11,7.6045988379642e-11,7.44484754945559e-11,7.28986276487824e-11,7.1394606851015e-11,6.99346617824641e-11,6.85171229764687e-11,6.71403983063113e-11,6.5802968759017e-11,6.45033844746844e-11,6.32402610325232e-11,6.20122759662718e-11,6.08181654929945e-11,5.9656721440531e-11,5.85267883599693e-11,5.74272608105808e-11,5.63570808055834e-11,5.53152354079855e-11,5.43007544665531e-11,5.33127084826846e-11,5.23502065996481e-11,5.14123947062533e-11,5.04984536476106e-11,4.96075975361472e-11,4.87390721565365e-11,4.78921534586432e-11,4.70661461330059e-11,4.62603822637433e-11,4.54742200541377e-11,4.47070426204691e-11,4.39582568499622e-11,4.32272923190087e-11,4.25136002680631e-11,4.18166526298607e-11,4.11359411078265e-11,4.04709763017428e-11,3.98212868779405e-11,3.91864187814503e-11,3.85659344877179e-11,3.79594122916389e-11,3.73664456318072e-11,3.67866424480083e-11,3.62196245701111e-11,3.56650271366187e-11,3.5122498041257e-11,3.45916974060691e-11,3.40722970795837e-11,3.35639801587064e-11,3.30664405330662e-11,3.25793824506288e-11,3.21025201034496e-11,3.1635577232514e-11,3.11782867506703e-11,3.07303903827170e-11,3.02916383217656e-11,2.98617889010423e-11,2.94406082803484e-11,2.90278701464365e-11,2.8623355426606e-11,2.82268520148554e-11,2.78381545099736e-11,2.7457063964977e-11,2.70833876473389e-11,2.67169388094857e-11,2.63575364690609e-11,2.6005005198489e-11,2.56591749233931e-11,2.53198807294434e-11,2.49869626772407e-11,2.46602656248555e-11,2.43396390576626e-11,2.40249369251353e-11,2.37160174842762e-11,2.34127431493767e-11,2.31149803478191e-11,2.28225993816459e-11,2.25354742946331e-11,2.22534827446225e-11,2.1976505880876e-11,2.1704428226229e-11,2.14371375638301e-11,2.11745248282667e-11,2.0916484000881e-11,2.06629120090969e-11,2.0413708629584e-11,2.01687763950898e-11,1.99280205047876e-11,1.96913487379856e-11,1.94586713710581e-11,1.92299010974604e-11,1.90049529506981e-11,1.87837442301292e-11,1.85661944294776e-11,1.83522251679503e-11,1.81417601238464e-11
