"T","kappa","Y","Lambda"
"438",291.25,0.2,1,0.00562612172451705
"439",291.5,0.2,1,0.00517417624101588
"440",291.75,0.2,1,0.00475274200277372
"441",292,0.2,1,0.00436025432337622
"442",280,0.225,1,0.535146808406825
"443",280.25,0.225,1,0.530929727904851
"444",280.5,0.225,1,0.526763826026266
"445",280.75,0.225,1,0.481282832087651
"446",281,0.225,1,0.47701547681114
"447",281.25,0.225,1,0.472839796503729
"448",281.5,0.225,1,0.468753808073445
"449",281.75,0.225,1,0.464752796831848
"450",282,0.225,1,0.460828930879507
"451",282.25,0.225,1,0.456970905211491
"452",282.5,0.225,1,0.453163642654478
"453",282.75,0.225,1,0.449388084563171
"454",283,0.225,1,0.445621110352669
"455",283.25,0.225,1,0.395775995610302
"456",283.5,0.225,1,0.392308278454256
"457",283.75,0.225,1,0.388876378366703
"458",284,0.225,1,0.385453087572564
"459",284.25,0.225,1,0.382008612315684
"460",284.5,0.225,1,0.378511428980743
"461",284.75,0.225,1,0.374929363344945
"462",285,0.225,1,0.371230854727487
"463",285.25,0.225,1,0.316810800884026
"464",285.5,0.225,1,0.31383183497517
"465",285.75,0.225,1,0.31076747407473
"466",286,0.225,1,0.307592612498815
"467",286.25,0.225,1,0.304285514350155
"468",286.5,0.225,1,0.300828488102891
"469",286.75,0.225,1,0.219462841078656
"470",287,0.225,1,0.216851965120646
"471",287.25,0.225,1,0.21415679772716
"472",287.5,0.225,1,0.211356176666161
"473",287.75,0.225,1,0.208421123656409
"474",288,0.225,1,0.205304407054016
"475",288.25,0.225,1,0.201920101060562
"476",288.5,0.225,1,0.198105998673304
"477",288.75,0.225,1,0.0121749849687287
"478",289,0.225,1,0.0113273266650377
"479",289.25,0.225,1,0.0105271865104406
"480",289.5,0.225,1,0.00977275349265515
"481",289.75,0.225,1,0.00906223581559383
"482",290,0.225,1,0.00839386099661853
"483",290.25,0.225,1,0.00776587681227778
"484",290.5,0.225,1,0.00717655292889175
"485",290.75,0.225,1,0.00662418303730212
"486",291,0.225,1,0.00610708731674912
"487",291.25,0.225,1,0.00562361507129365
"488",291.5,0.225,1,0.0051721474075347
"489",291.75,0.225,1,0.00475109984966977
"490",292,0.225,1,0.00435892481397907
"491",280,0.25,1,0.581228074403117
"492",280.25,0.25,1,0.577876417080743
"493",280.5,0.25,1,0.537798419165944
"494",280.75,0.25,1,0.534527975100365
"495",281,0.25,1,0.531415715026908
"496",281.25,0.25,1,0.528454847062735
"497",281.5,0.25,1,0.52563389815433
"498",281.75,0.25,1,0.522936141953048
"499",282,0.25,1,0.520339044359463
"500",282.25,0.25,1,0.517813749400059
"501",282.5,0.25,1,0.515324637103932
"502",282.75,0.25,1,0.469526302711884
"503",283,0.25,1,0.467405523595889
"504",283.25,0.25,1,0.465326617675161
"505",283.5,0.25,1,0.463236619534822
"506",283.75,0.25,1,0.461074467004183
"507",284,0.25,1,0.410072589505679
"508",284.25,0.25,1,0.408497960440869
"509",284.5,0.25,1,0.406824788153579
"510",284.75,0.25,1,0.404971540075087
"511",285,0.25,1,0.402853926163718
"512",285.25,0.25,1,0.351706997955293
"513",285.5,0.25,1,0.350033784283786
"514",285.75,0.25,1,0.348094040615088
"515",286,0.25,1,0.345828244320988
"516",286.25,0.25,1,0.343187875986065
"517",286.5,0.25,1,0.289129955347479
"518",286.75,0.25,1,0.287266634097463
"519",287,0.25,1,0.285102491002792
"520",287.25,0.25,1,0.282619000132038
"521",287.5,0.25,1,0.279809114808254
"522",287.75,0.25,1,0.276676101261999
"523",288,0.25,1,0.200288352564243
"524",288.25,0.25,1,0.198013719218518
"525",288.5,0.25,1,0.19554024210201
"526",288.75,0.25,1,0.192834085755234
"527",289,0.25,1,0.189821559436068
"528",289.25,0.25,1,0.186338112047017
"529",289.5,0.25,1,0.182034004299474
"530",289.75,0.25,1,0.00904787329984819
"531",290,0.25,1,0.00838245388166531
"532",290.25,0.25,1,0.0077568314022087
"533",290.5,0.25,1,0.00716938759560701
"534",290.75,0.25,1,0.00661850990223219
"535",291,0.25,1,0.00610259587969711
"536",291.25,0.25,1,0.00562005798744295
"537",291.5,0.25,1,0.00516932840350242
"538",291.75,0.25,1,0.00474886363979996
"539",292,0.25,1,0.00435714880565859
"540",280,0.275,1,0.606980659908648
"541",280.25,0.275,1,0.604872457476569
"542",280.5,0.275,1,0.602973674752757
"543",280.75,0.275,1,0.601269918943584
"544",281,0.275,1,0.599737505565966
"545",281.25,0.275,1,0.598347367006831
"546",281.5,0.275,1,0.565033753085097
"547",281.75,0.275,1,0.564163526246542
"548",282,0.275,1,0.563410143459954
"549",282.25,0.275,1,0.562721591787775
"550",282.5,0.275,1,0.562029444362782
"551",282.75,0.275,1,0.525346765558584
"552",283,0.275,1,0.524941737884234
"553",283.25,0.275,1,0.524458413882415
"554",283.5,0.275,1,0.523877938774937
"555",283.75,0.275,1,0.481560762629584
"556",284,0.275,1,0.481257165969864
"557",284.25,0.275,1,0.480745445913581
"558",284.5,0.275,1,0.479933204754418
"559",284.75,0.275,1,0.430626119897882
"560",285,0.275,1,0.430541021177814
"561",285.25,0.275,1,0.430118150121001
"562",285.5,0.275,1,0.429218951470062
"563",285.75,0.275,1,0.37547385748045
"564",286,0.275,1,0.375993993038771
"565",286.25,0.275,1,0.375727849039659
"566",286.5,0.275,1,0.32437642243767
"567",286.75,0.275,1,0.324240006418182
"568",287,0.275,1,0.323362076932665
"569",287.25,0.275,1,0.321703175278797
"570",287.5,0.275,1,0.268386263623825
"571",287.75,0.275,1,0.267422600373667
"572",288,0.275,1,0.265881355800424
"573",288.25,0.275,1,0.263783074051908
"574",288.5,0.275,1,0.261165245336007
"575",288.75,0.275,1,0.187776505557343
"576",289,0.275,1,0.185895040127253
"577",289.25,0.275,1,0.183722162966315
"578",289.5,0.275,1,0.181228769390815
"579",289.75,0.275,1,0.178322735832125
"580",290,0.275,1,0.174759284957115
"581",290.25,0.275,1,0.0077419145544504
"582",290.5,0.275,1,0.00715791408494835
"583",290.75,0.275,1,0.00660968012968441
"584",291,0.275,1,0.00609579334685626
"585",291.25,0.275,1,0.00561480922853436
"586",291.5,0.275,1,0.00516527080293322
"587",291.75,0.275,1,0.00474571996203805
"588",292,0.275,1,0.00435470727308072
"589",280,0.3,1,0.648068989550811
"590",280.25,0.3,1,0.647800947590154
"591",280.5,0.3,1,0.647780094077137
"592",280.75,0.3,1,0.647969903228196
"593",281,0.3,1,0.648328012852761
"594",281.25,0.3,1,0.624984557793601
"595",281.5,0.3,1,0.626096765252034
"596",281.75,0.3,1,0.627266137277375
"597",282,0.3,1,0.628408366862741
"598",282.25,0.3,1,0.604522150828952
"599",282.5,0.3,1,0.606022191532851
"600",282.75,0.3,1,0.607304527596506
"601",283,0.3,1,0.60827250031061
"602",283.25,0.3,1,0.582392532306683
"603",283.5,0.3,1,0.583188044504577
"604",283.75,0.3,1,0.583441872993232
"605",284,0.3,1,0.553629528342497
"606",284.25,0.3,1,0.55334195236363
"607",284.5,0.3,1,0.552404910591956
"608",284.75,0.3,1,0.516720537016686
"609",285,0.3,1,0.515021124371644
"610",285.25,0.3,1,0.512560486076671
"611",285.5,0.3,1,0.468494838850003
"612",285.75,0.3,1,0.466487336374921
"613",286,0.3,1,0.412608748491569
"614",286.25,0.3,1,0.412134176910883
"615",286.5,0.3,1,0.411271641521183
"616",286.75,0.3,1,0.351887988287797
"617",287,0.3,1,0.354596881839546
"618",287.25,0.3,1,0.355768758818444
"619",287.5,0.3,1,0.30499858378839
"620",287.75,0.3,1,0.305750906186784
"621",288,0.3,1,0.305215127317728
"622",288.25,0.3,1,0.25236813220769
"623",288.5,0.3,1,0.252272250477146
"624",288.75,0.3,1,0.251302249153933
"625",289,0.3,1,0.249538790891378
"626",289.25,0.3,1,0.178139110708676
"627",289.5,0.3,1,0.176800167201573
"628",289.75,0.3,1,0.175073903839398
"629",290,0.3,1,0.172960091543666
"630",290.25,0.3,1,0.170405401155781
"631",290.5,0.3,1,0.167209254945073
"632",290.75,0.3,1,0.00659515663368301
"633",291,0.3,1,0.00608496448907452
"634",291.25,0.3,1,0.00560670963836452
"635",291.5,0.3,1,0.00515919101148566
"636",291.75,0.3,1,0.00474113863871906
"637",292,0.3,1,0.00435124101100103
"638",280,0.325,1,0.702963114609631
"639",280.25,0.325,1,0.704887525471986
"640",280.5,0.325,1,0.690992548338179
"641",280.75,0.325,1,0.694011059302501
"642",281,0.325,1,0.697173329046924
"643",281.25,0.325,1,0.700378218871205
"644",281.5,0.325,1,0.688246759063849
"645",281.75,0.325,1,0.691964827908528
"646",282,0.325,1,0.695408352320854
"647",282.25,0.325,1,0.698422656023224
"648",282.5,0.325,1,0.686281938995814
"649",282.75,0.325,1,0.688869135797914
"650",283,0.325,1,0.674724338865562
"651",283.25,0.325,1,0.676381717886452
"652",283.5,0.325,1,0.677065780775114
"653",283.75,0.325,1,0.659721449689482
"654",284,0.325,1,0.659037966323396
"655",284.25,0.325,1,0.637847918754961
"656",284.5,0.325,1,0.635697319997885
"657",284.75,0.325,1,0.609844110221198
"658",285,0.325,1,0.606276755680687
"659",285.25,0.325,1,0.601579506484073
"660",285.5,0.325,1,0.569960042460915
"661",285.75,0.325,1,0.56403568145644
"662",286,0.325,1,0.525504406450178
