"T","kappa","Y","Lambda"
"510",283.25,0.2,1,0.346758620339896
"511",283.5,0.2,1,0.342279495147048
"512",283.75,0.2,1,0.337796605731197
"513",284,0.2,1,0.33329921475554
"514",284.25,0.2,1,0.244825079688329
"515",284.5,0.2,1,0.241197095283566
"516",284.75,0.2,1,0.237531556543435
"517",285,0.2,1,0.233799641677258
"518",285.25,0.2,1,0.229961198938622
"519",285.5,0.2,1,0.225959909096311
"520",285.75,0.2,1,0.22171643566583
"521",286,0.2,1,0.217119073158577
"522",286.25,0.2,1,0.212011748028003
"523",286.5,0.2,1,0.20618028653493
"524",286.75,0.2,1,0.199340299400187
"525",287,0.2,1,0.0196838083306458
"526",287.25,0.2,1,0.0184388758301894
"527",287.5,0.2,1,0.0172559275051802
"528",287.75,0.2,1,0.0161329826365423
"529",288,0.2,1,0.0150680622696505
"530",288.25,0.2,1,0.0140591927387683
"531",288.5,0.2,1,0.0131044089342887
"532",288.75,0.2,1,0.0122017573570927
"533",289,0.2,1,0.0113492990040516
"534",289.25,0.2,1,0.0105451121238993
"535",289.5,0.2,1,0.00978729487504129
"536",289.75,0.2,1,0.00907396790749093
"537",290,0.2,1,0.00840327688108179
"538",290.25,0.2,1,0.00777339492326597
"539",290.5,0.2,1,0.00718252502194186
"540",290.75,0.2,1,0.00662890234294995
"541",291,0.2,1,0.00611079645794974
"542",291.25,0.2,1,0.00562651346631065
"543",291.5,0.2,1,0.00517439799415217
"544",291.75,0.2,1,0.0047528350544215
"545",292,0.2,1,0.00436025175355628
"546",292.25,0.2,1,0.00399511883252442
"547",292.5,0.2,1,0.00365595203258843
"548",292.75,0.2,1,0.00334131327879707
"549",293,0.2,1,0.0030498116768043
"550",278,0.225,1,0.522218473817951
"551",278.25,0.225,1,0.517293105776802
"552",278.5,0.225,1,0.5123764357219
"553",278.75,0.225,1,0.507472535006585
"554",279,0.225,1,0.502585453742034
"555",279.25,0.225,1,0.497719149644345
"556",279.5,0.225,1,0.492877401246406
"557",279.75,0.225,1,0.488063704194015
"558",280,0.225,1,0.483281149735288
"559",280.25,0.225,1,0.478532285095376
"560",280.5,0.225,1,0.473818956244735
"561",280.75,0.225,1,0.469142134657192
"562",281,0.225,1,0.464501731047291
"563",281.25,0.225,1,0.459896400796807
"564",281.5,0.225,1,0.455323347828726
"565",281.75,0.225,1,0.450778136032182
"566",282,0.225,1,0.44625451983674
"567",282.25,0.225,1,0.40245806435077
"568",282.5,0.225,1,0.398077195427273
"569",282.75,0.225,1,0.393742808604681
"570",283,0.225,1,0.389446915888178
"571",283.25,0.225,1,0.385179596776698
"572",283.5,0.225,1,0.380929057583107
"573",283.75,0.225,1,0.376681774694008
"574",284,0.225,1,0.372422726046851
"575",284.25,0.225,1,0.368135706560958
"576",284.5,0.225,1,0.317063049226433
"577",284.75,0.225,1,0.31326727793036
"578",285,0.225,1,0.309457724813033
"579",285.25,0.225,1,0.305616818293694
"580",285.5,0.225,1,0.301725359511772
"581",285.75,0.225,1,0.297761701836674
"582",286,0.225,1,0.293700033496791
"583",286.25,0.225,1,0.213140039569681
"584",286.5,0.225,1,0.209876858683981
"585",286.75,0.225,1,0.206418713254421
"586",287,0.225,1,0.202652160399992
"587",287.25,0.225,1,0.198402306600112
"588",287.5,0.225,1,0.193403022036156
"589",287.75,0.225,1,0.187263461693589
"590",288,0.225,1,0.179446513212319
"591",288.25,0.225,1,0.0140454459062419
"592",288.5,0.225,1,0.013092639864569
"593",288.75,0.225,1,0.0121917291339502
"594",289,0.225,1,0.0113407912569316
"595",289.25,0.225,1,0.010537922895028
"596",289.5,0.225,1,0.00978124153379941
"597",289.75,0.225,1,0.00906888726903337
"598",290,0.225,1,0.00839902469705946
"599",290.25,0.225,1,0.00776984490838721
"600",290.5,0.225,1,0.00717956756567262
"601",290.75,0.225,1,0.00662644303448837
"602",291,0.225,1,0.0061087545289207
"603",291.25,0.225,1,0.00562482023168056
"604",291.5,0.225,1,0.00517299534980893
"605",291.75,0.225,1,0.00475167407074452
"606",292,0.225,1,0.00435929138861035
"607",292.25,0.225,1,0.00399432477626657
"608",292.5,0.225,1,0.00365529568440359
