"T","kappa","Y","Lambda"
"1",284,0.8,1,1.60565372545481
"2",284.25,0.8,1,1.61987563202249
"3",284.5,0.8,1,1.63377057686403
"4",284.75,0.8,1,1.64681850275712
"5",285,0.8,1,1.6578839953061
"6",285.25,0.8,1,1.66813527152155
"7",285.5,0.8,1,1.67732220390183
"8",285.75,0.8,1,1.68495987126911
"9",286,0.8,1,1.69161073248131
"10",286.25,0.8,1,1.69521637327612
"11",286.5,0.8,1,1.69711390266071
"12",286.75,0.8,1,1.69714584868179
"13",287,0.8,1,1.69508689301321
"14",287.25,0.8,1,1.68943000496301
"15",287.5,0.8,1,1.68141952643359
"16",287.75,0.8,1,1.6710928488899
"17",288,0.8,1,1.6567276011665
"18",288.25,0.8,1,1.63996468812258
"19",288.5,0.8,1,1.61958589524658
"20",288.75,0.8,1,1.59650747547815
"21",289,0.8,1,1.56990351861874
"22",289.25,0.8,1,1.53946300952908
"23",289.5,0.8,1,1.51028508393771
"24",289.75,0.8,1,1.48109063844152
"25",290,0.8,1,1.44945048186835
"26",290.25,0.8,1,1.41513234840886
"27",290.5,0.8,1,1.37794725685898
"28",290.75,0.8,1,1.33836828463488
"29",291,0.8,1,1.29240930947062
"30",291.25,0.8,1,1.22934655959476
"31",291.5,0.8,1,1.13710637950568
"32",291.75,0.8,1,1.01894840952764
"33",292,0.8,1,0.906361334368727
"34",292.25,0.8,1,0.818665800207812
"35",292.5,0.8,1,0.753251548279698
"36",292.75,0.8,1,0.695047661050262
"37",293,0.8,1,0.637542580234406
"38",293.25,0.8,1,0.570825899765062
"39",293.5,0.8,1,0.495802125417086
"40",293.75,0.8,1,0.393009750043157
"41",294,0.8,1,0.370994487826983
"42",284,0.825,1,1.59610411934531
"43",284.25,0.825,1,1.61051391508266
"44",284.5,0.825,1,1.62324814113588
"45",284.75,0.825,1,1.63630071736415
"46",285,0.825,1,1.6476715123508
"47",285.25,0.825,1,1.65913849242014
"48",285.5,0.825,1,1.6686191252199
"49",285.75,0.825,1,1.67685256747151
"50",286,0.825,1,1.68243682312023
"51",286.25,0.825,1,1.68739024448543
"52",286.5,0.825,1,1.68994865733189
"53",286.75,0.825,1,1.68986875175647
"54",287,0.825,1,1.68704761252119
"55",287.25,0.825,1,1.68251096688093
"56",287.5,0.825,1,1.675028779976
"57",287.75,0.825,1,1.66336018047981
"58",288,0.825,1,1.65044969977491
"59",288.25,0.825,1,1.63382634982995
"60",288.5,0.825,1,1.61365161967123
"61",288.75,0.825,1,1.59076935389184
"62",289,0.825,1,1.56455701558846
"63",289.25,0.825,1,1.53615624425306
"64",289.5,0.825,1,1.50405886669341
"65",289.75,0.825,1,1.47025031845985
"66",290,0.825,1,1.43916608591956
"67",290.25,0.825,1,1.40569091131713
"68",290.5,0.825,1,1.37002416962974
"69",290.75,0.825,1,1.33194002533364
"70",291,0.825,1,1.29162073267253
"71",291.25,0.825,1,1.24492415884972
"72",291.5,0.825,1,1.18091128078802
"73",291.75,0.825,1,1.08616125941407
"74",292,0.825,1,0.968141218137499
"75",292.25,0.825,1,0.86129662803463
"76",292.5,0.825,1,0.78090335231556
"77",292.75,0.825,1,0.717266011089657
"78",293,0.825,1,0.660680680857846
"79",293.25,0.825,1,0.595496261886662
"80",293.5,0.825,1,0.532192050383711
"81",293.75,0.825,1,0.446924226366493
"82",294,0.825,1,0.384870361937455
"83",284,0.85,1,1.57971426989317
"84",284.25,0.85,1,1.59390941846441
"85",284.5,0.85,1,1.60710245272538
"86",284.75,0.85,1,1.62030780481385
"87",285,0.85,1,1.63206472057904
"88",285.25,0.85,1,1.64293867735511
"89",285.5,0.85,1,1.65347013131938
"90",285.75,0.85,1,1.66104985541187
"91",286,0.85,1,1.66823960060459
"92",286.25,0.85,1,1.67268256931716
"93",286.5,0.85,1,1.67601133058511
"94",286.75,0.85,1,1.67652494967644
"95",287,0.85,1,1.67402871163411
"96",287.25,0.85,1,1.66943030706656
"97",287.5,0.85,1,1.66199865577858
"98",287.75,0.85,1,1.6515313645754
"99",288,0.85,1,1.63732149827198
"100",288.25,0.85,1,1.62081288589299
"101",288.5,0.85,1,1.60153206204647
"102",288.75,0.85,1,1.57870461004839
"103",289,0.85,1,1.55269876041699
"104",289.25,0.85,1,1.52457276621292
"105",289.5,0.85,1,1.49423035512036
"106",289.75,0.85,1,1.46007032530126
"107",290,0.85,1,1.42409102268185
"108",290.25,0.85,1,1.39067472366075
"109",290.5,0.85,1,1.35581402939525
"110",290.75,0.85,1,1.31920409967273
"111",291,0.85,1,1.28015280871365
"112",291.25,0.85,1,1.23960197172481
"113",291.5,0.85,1,1.19181476705456
"114",291.75,0.85,1,1.12550444675996
"115",292,0.85,1,1.0269970204611
"116",292.25,0.85,1,0.911483989158117
"117",292.5,0.85,1,0.813163892909383
"118",292.75,0.85,1,0.738236264320851
"119",293,0.85,1,0.677846466466149
"120",293.25,0.85,1,0.62266488065434
"121",293.5,0.85,1,0.559818939746256
"122",293.75,0.85,1,0.467537868989822
"123",294,0.85,1,0.395418358466378
"124",284,0.875,1,1.55720278113096
"125",284.25,0.875,1,1.57087755610941
"126",284.5,0.875,1,1.5847468384508
"127",284.75,0.875,1,1.5975342078719
"128",285,0.875,1,1.61026604592926
"129",285.25,0.875,1,1.62167747481898
"130",285.5,0.875,1,1.6319829748978
"131",285.75,0.875,1,1.64093301528074
"132",286,0.875,1,1.64764297497046
"133",286.25,0.875,1,1.65357497699452
"134",286.5,0.875,1,1.65651599645466
"135",286.75,0.875,1,1.65729345337921
"136",287,0.875,1,1.65529009024553
"137",287.25,0.875,1,1.6504307409075
"138",287.5,0.875,1,1.64255974324292
"139",287.75,0.875,1,1.63185011327029
"140",288,0.875,1,1.61839394900059
"141",288.25,0.875,1,1.60124582400232
"142",288.5,0.875,1,1.58192347735626
"143",288.75,0.875,1,1.55886191134
"144",289,0.875,1,1.53387544304046
"145",289.25,0.875,1,1.50562728418076
"146",289.5,0.875,1,1.47574107476642
"147",289.75,0.875,1,1.44303978057156
"148",290,0.875,1,1.40807957969592
"149",290.25,0.875,1,1.3709166422335
"150",290.5,0.875,1,1.33556340935805
"151",290.75,0.875,1,1.29988517965451
"152",291,0.875,1,1.26260426730813
"153",291.25,0.875,1,1.22309556302957
"154",291.5,0.875,1,1.18225762997704
"155",291.75,0.875,1,1.13325664832593
"156",292,0.875,1,1.06300178840844
"157",292.25,0.875,1,0.961170682977326
"158",292.5,0.875,1,0.851024440799192
"159",292.75,0.875,1,0.763759726815695
"160",293,0.875,1,0.696812213495508
"161",293.25,0.875,1,0.64129912468026
"162",293.5,0.875,1,0.57982245282921
"163",293.75,0.875,1,0.504544612731133
"164",294,0.875,1,0.416275984309594
"165",284,0.9,1,1.5275443925099
"166",284.25,0.9,1,1.54130389708619
"167",284.5,0.9,1,1.55535364133531
"168",284.75,0.9,1,1.56880400368786
"169",285,0.9,1,1.58193300644845
"170",285.25,0.9,1,1.59389926300606
"171",285.5,0.9,1,1.60436955392076
"172",285.75,0.9,1,1.61377383069547
"173",286,0.9,1,1.62083843483055
"174",286.25,0.9,1,1.62707950519379
"175",286.5,0.9,1,1.63045301411518
"176",286.75,0.9,1,1.63139742014954
"177",287,0.9,1,1.62982748972045
"178",287.25,0.9,1,1.62479140701546
"179",287.5,0.9,1,1.61755784395689
"180",287.75,0.9,1,1.6062344941808
"181",288,0.9,1,1.59200495103965
"182",288.25,0.9,1,1.57488174357438
"183",288.5,0.9,1,1.55473238947017
"184",288.75,0.9,1,1.53205113138563
"185",289,0.9,1,1.50669411352722
"186",289.25,0.9,1,1.47856359719024
"187",289.5,0.9,1,1.44851811734007
"188",289.75,0.9,1,1.41642504828338
"189",290,0.9,1,1.3828089462665
"190",290.25,0.9,1,1.34683215603262
"191",290.5,0.9,1,1.30953973559808
"192",290.75,0.9,1,1.27361853704237
"193",291,0.9,1,1.23744147815189
"194",291.25,0.9,1,1.19972234799774
"195",291.5,0.9,1,1.16069353524756
"196",291.75,0.9,1,1.11946800537155
"197",292,0.9,1,1.06853561371077
"198",292.25,0.9,1,0.993420209532576
"199",292.5,0.9,1,0.889987872800878
"200",292.75,0.9,1,0.790931552712965
"201",293,0.9,1,0.713542481708281
"202",293.25,0.9,1,0.653641828826084
"203",293.5,0.9,1,0.592139249859895
"204",293.75,0.9,1,0.530480765450184
"205",294,0.9,1,0.459550255976075
"206",284,0.925,1,1.49111806405068
"207",284.25,0.925,1,1.50520495826284
"208",284.5,0.925,1,1.51936013130157
"209",284.75,0.925,1,1.53282792794074
"210",285,0.925,1,1.5456964389269
"211",285.25,0.925,1,1.55793451286967
"212",285.5,0.925,1,1.56875605452019
"213",285.75,0.925,1,1.57794631549062
"214",286,0.925,1,1.58545009000816
"215",286.25,0.925,1,1.59160195626986
"216",286.5,0.925,1,1.59567729659043
"217",286.75,0.925,1,1.59637705127267
"218",287,0.925,1,1.59450194380193
"219",287.25,0.925,1,1.59001801764273
"220",287.5,0.925,1,1.58225740432504
"221",287.75,0.925,1,1.57168240888505
"222",288,0.925,1,1.55768417715707
"223",288.25,0.925,1,1.54006789626232
"224",288.5,0.925,1,1.51982902670449
"225",288.75,0.925,1,1.49673119123422
"226",289,0.925,1,1.47073987351544
"227",289.25,0.925,1,1.44274515928661
"228",289.5,0.925,1,1.41279519504723
"229",289.75,0.925,1,1.38133974708529
"230",290,0.925,1,1.3479728342364
"231",290.25,0.925,1,1.31344475406042
"232",290.5,0.925,1,1.27744218679406
"233",290.75,0.925,1,1.24004977078957
"234",291,0.925,1,1.20448872644129
"235",291.25,0.925,1,1.16812238250953
"236",291.5,0.925,1,1.1306198752299
"237",291.75,0.925,1,1.09219066752152
"238",292,0.925,1,1.05056014386337
"239",292.25,0.925,1,0.996970480231042
"240",292.5,0.925,1,0.916880076192197
"241",292.75,0.925,1,0.817213827124011
"242",293,0.925,1,0.728902244335511
"243",293.25,0.925,1,0.66109994563142
"244",293.5,0.925,1,0.606468464162756
"245",293.75,0.925,1,0.546329907430357
"246",294,0.925,1,0.471468021991174
"247",284,0.95,1,1.44311833151847
"248",284.25,0.95,1,1.45770570342641
"249",284.5,0.95,1,1.47211449467701
"250",284.75,0.95,1,1.48580031310877
"251",285,0.95,1,1.498556231619
"252",285.25,0.95,1,1.51029099124661
"253",285.5,0.95,1,1.5207470937424
"254",285.75,0.95,1,1.52971789532011
"255",286,0.95,1,1.53770448965581
"256",286.25,0.95,1,1.54418453354569
"257",286.5,0.95,1,1.54722081206595
"258",286.75,0.95,1,1.5473315255136
"259",287,0.95,1,1.54630507229918
"260",287.25,0.95,1,1.5416552889352
"261",287.5,0.95,1,1.53468854463043
"262",287.75,0.95,1,1.52426819697722
"263",288,0.95,1,1.51063774077589
"264",288.25,0.95,1,1.49402627729231
"265",288.5,0.95,1,1.47414802468534
"266",288.75,0.95,1,1.45111634044628
"267",289,0.95,1,1.42521418713014
"268",289.25,0.95,1,1.39732545899028
"269",289.5,0.95,1,1.36752061435489
"270",289.75,0.95,1,1.33587094434018
"271",290,0.95,1,1.30322974932632
"272",290.25,0.95,1,1.26968565587916
