"T","kappa","Y","Lambda"
"1",283.5,0.59,1,1.7161016630455
"2",283.75,0.59,1,1.74144126079284
"3",284,0.59,1,1.76703778345323
"4",284.25,0.59,1,1.79313956215031
"5",284.5,0.59,1,1.81925212761559
"6",284.75,0.59,1,1.8456540004002
"7",285,0.59,1,1.87147424589781
"8",285.25,0.59,1,1.89731030647919
"9",285.5,0.59,1,1.92277054976828
"10",285.75,0.59,1,1.94864890262273
"11",286,0.59,1,1.97332079002373
"12",286.25,0.59,1,1.99766022275854
"13",286.5,0.59,1,2.02101251880946
"14",286.75,0.59,1,2.04281095349121
"15",287,0.59,1,2.06335441526941
"16",287.25,0.59,1,2.0837215221673
"17",287.5,0.59,1,2.10257586696167
"18",287.75,0.59,1,2.11966893885679
"19",288,0.59,1,2.13527616150689
"20",288.25,0.59,1,2.1484974426634
"21",288.5,0.59,1,2.15972419672841
"22",288.75,0.59,1,2.16913576863467
"23",289,0.59,1,2.17583277706322
"24",289.25,0.59,1,2.18031697262554
"25",289.5,0.59,1,2.18186883064504
"26",289.75,0.59,1,2.18134382865121
"27",290,0.59,1,2.17746491273255
"28",290.25,0.59,1,2.17052482539914
"29",290.5,0.59,1,2.16096163422773
"30",290.75,0.59,1,2.1482820324215
"31",291,0.59,1,2.13367443013018
"32",291.25,0.59,1,2.11593135209212
"33",291.5,0.59,1,2.09500366577478
"34",291.75,0.59,1,2.07108673913957
"35",292,0.59,1,2.04506859595241
"36",292.25,0.59,1,2.01615058632873
"37",292.5,0.59,1,1.98442623926992
"38",292.75,0.59,1,1.9501903682156
"39",293,0.59,1,1.91383872300091
"40",293.25,0.59,1,1.87466324205243
"41",293.5,0.59,1,1.83399097164292
"42",293.75,0.59,1,1.79054616963888
"43",294,0.59,1,1.74549611296156
"44",294.25,0.59,1,1.69889542480201
"45",294.5,0.59,1,1.65086400722673
"46",283.5,0.6,1,1.72596503567436
"47",283.75,0.6,1,1.75172063497581
"48",284,0.6,1,1.77808221993088
"49",284.25,0.6,1,1.80481589300168
"50",284.5,0.6,1,1.831332195397
"51",284.75,0.6,1,1.8577981998125
"52",285,0.6,1,1.8842964380494
"53",285.25,0.6,1,1.91113325997275
"54",285.5,0.6,1,1.93749224348167
"55",285.75,0.6,1,1.96322449305577
"56",286,0.6,1,1.98870545662199
"57",286.25,0.6,1,2.0125938295592
"58",286.5,0.6,1,2.03626374197315
