"T","kappa","Y","0","1","33.062124248497","65.124248496994","97.186372745491","129.248496993988","161.310621242485","193.372745490982","225.434869739479","257.496993987976","289.559118236473","321.62124248497","353.683366733467","385.745490981964","417.807615230461","449.869739478958","481.931863727455","513.993987975952","546.056112224449","578.118236472946","610.180360721443","642.24248496994","674.304609218437","706.366733466934","738.428857715431","770.490981963928","802.553106212425","834.615230460922","866.677354709419","898.739478957916","930.801603206413","962.86372745491","994.925851703407","1026.9879759519","1059.0501002004","1091.1122244489","1123.17434869739","1155.23647294589","1187.29859719439","1219.36072144289","1251.42284569138","1283.48496993988","1315.54709418838","1347.60921843687","1379.67134268537","1411.73346693387","1443.79559118236","1475.85771543086","1507.91983967936","1539.98196392786","1572.04408817635","1604.10621242485","1636.16833667335","1668.23046092184","1700.29258517034","1732.35470941884","1764.41683366733","1796.47895791583","1828.54108216433","1860.60320641283","1892.66533066132","1924.72745490982","1956.78957915832","1988.85170340681","2020.91382765531","2052.97595190381","2085.0380761523","2117.1002004008","2149.1623246493","2181.2244488978","2213.28657314629","2245.34869739479","2277.41082164329","2309.47294589178","2341.53507014028","2373.59719438878","2405.65931863727","2437.72144288577","2469.78356713427","2501.84569138277","2533.90781563126","2565.96993987976","2598.03206412826","2630.09418837675","2662.15631262525","2694.21843687375","2726.28056112224","2758.34268537074","2790.40480961924","2822.46693386774","2854.52905811623","2886.59118236473","2918.65330661323","2950.71543086172","2982.77755511022","3014.83967935872","3046.90180360721","3078.96392785571","3111.02605210421","3143.08817635271","3175.1503006012","3207.2124248497","3239.2745490982","3271.33667334669","3303.39879759519","3335.46092184369","3367.52304609218","3399.58517034068","3431.64729458918","3463.70941883768","3495.77154308617","3527.83366733467","3559.89579158317","3591.95791583166","3624.02004008016","3656.08216432866","3688.14428857715","3720.20641282565","3752.26853707415","3784.33066132265","3816.39278557114","3848.45490981964","3880.51703406814","3912.57915831663","3944.64128256513","3976.70340681363","4008.76553106212","4040.82765531062","4072.88977955912","4104.95190380762","4137.01402805611","4169.07615230461","4201.13827655311","4233.2004008016","4265.2625250501","4297.3246492986","4329.38677354709","4361.44889779559","4393.51102204409","4425.57314629259","4457.63527054108","4489.69739478958","4521.75951903808","4553.82164328657","4585.88376753507","4617.94589178357","4650.00801603206","4682.07014028056","4714.13226452906","4746.19438877756","4778.25651302605","4810.31863727455","4842.38076152305","4874.44288577154","4906.50501002004","4938.56713426854","4970.62925851703","5002.69138276553","5034.75350701403","5066.81563126253","5098.87775551102","5130.93987975952","5163.00200400802","5195.06412825651","5227.12625250501","5259.18837675351","5291.250501002","5323.3126252505","5355.374749499","5387.4368737475","5419.49899799599","5451.56112224449","5483.62324649299","5515.68537074148","5547.74749498998","5579.80961923848","5611.87174348697","5643.93386773547","5675.99599198397","5708.05811623246","5740.12024048096","5772.18236472946","5804.24448897796","5836.30661322645","5868.36873747495","5900.43086172345","5932.49298597194","5964.55511022044","5996.61723446894","6028.67935871743","6060.74148296593","6092.80360721443","6124.86573146293","6156.92785571142","6188.98997995992","6221.05210420842","6253.11422845691","6285.17635270541","6317.23847695391","6349.3006012024","6381.3627254509","6413.4248496994","6445.4869739479","6477.54909819639","6509.61122244489","6541.67334669339","6573.73547094188","6605.79759519038","6637.85971943888","6669.92184368737","6701.98396793587","6734.04609218437","6766.10821643287","6798.17034068136","6830.23246492986","6862.29458917836","6894.35671342685","6926.41883767535","6958.48096192385","6990.54308617234","7022.60521042084","7054.66733466934","7086.72945891784","7118.79158316633","7150.85370741483","7182.91583166333","7214.97795591182","7247.04008016032","7279.10220440882","7311.16432865731","7343.22645290581","7375.28857715431","7407.35070140281","7439.4128256513","7471.4749498998","7503.5370741483","7535.59919839679","7567.66132264529","7599.72344689379","7631.78557114228","7663.84769539078","7695.90981963928","7727.97194388778","7760.03406813627","7792.09619238477","7824.15831663327","7856.22044088176","7888.28256513026","7920.34468937876","7952.40681362725","7984.46893787575","8016.53106212425","8048.59318637275","8080.65531062124","8112.71743486974","8144.77955911824","8176.84168336673","8208.90380761523","8240.96593186373","8273.02805611222","8305.09018036072","8337.15230460922","8369.21442885771","8401.27655310621","8433.33867735471","8465.40080160321","8497.4629258517","8529.5250501002","8561.5871743487","8593.64929859719","8625.71142284569","8657.77354709419","8689.83567134269","8721.89779559118","8753.95991983968","8786.02204408818","8818.08416833667","8850.14629258517","8882.20841683367","8914.27054108216","8946.33266533066","8978.39478957916","9010.45691382765","9042.51903807615","9074.58116232465","9106.64328657315","9138.70541082164","9170.76753507014","9202.82965931864","9234.89178356713","9266.95390781563","9299.01603206413","9331.07815631263","9363.14028056112","9395.20240480962","9427.26452905811","9459.32665330661","9491.38877755511","9523.45090180361","9555.5130260521","9587.5751503006","9619.6372745491","9651.69939879759","9683.76152304609","9715.82364729459","9747.88577154309","9779.94789579158","9812.01002004008","9844.07214428858","9876.13426853707","9908.19639278557","9940.25851703407","9972.32064128256","10004.3827655311","10036.4448897796","10068.5070140281","10100.5691382766","10132.6312625251","10164.6933867735","10196.755511022","10228.8176352705","10260.879759519","10292.9418837675","10325.004008016","10357.0661322645","10389.128256513","10421.1903807615","10453.25250501","10485.3146292585","10517.376753507","10549.4388777555","10581.501002004","10613.5631262525","10645.625250501","10677.6873747495","10709.749498998","10741.8116232465","10773.873747495","10805.9358717435","10837.997995992","10870.0601202405","10902.122244489","10934.1843687375","10966.246492986","10998.3086172345","11030.370741483","11062.4328657315","11094.49498998","11126.5571142285","11158.619238477","11190.6813627255","11222.7434869739","11254.8056112224","11286.8677354709","11318.9298597194","11350.9919839679","11383.0541082164","11415.1162324649","11447.1783567134","11479.2404809619","11511.3026052104","11543.3647294589","11575.4268537074","11607.4889779559","11639.5511022044","11671.6132264529","11703.6753507014","11735.7374749499","11767.7995991984","11799.8617234469","11831.9238476954","11863.9859719439","11896.0480961924","11928.1102204409","11960.1723446894","11992.2344689379","12024.2965931864","12056.3587174349","12088.4208416834","12120.4829659319","12152.5450901804","12184.6072144289","12216.6693386774","12248.7314629259","12280.7935871743","12312.8557114228","12344.9178356713","12376.9799599198","12409.0420841683","12441.1042084168","12473.1663326653","12505.2284569138","12537.2905811623","12569.3527054108","12601.4148296593","12633.4769539078","12665.5390781563","12697.6012024048","12729.6633266533","12761.7254509018","12793.7875751503","12825.8496993988","12857.9118236473","12889.9739478958","12922.0360721443","12954.0981963928","12986.1603206413","13018.2224448898","13050.2845691383","13082.3466933868","13114.4088176353","13146.4709418838","13178.5330661323","13210.5951903808","13242.6573146293","13274.7194388778","13306.7815631263","13338.8436873747","13370.9058116232","13402.9679358717","13435.0300601202","13467.0921843687","13499.1543086172","13531.2164328657","13563.2785571142","13595.3406813627","13627.4028056112","13659.4649298597","13691.5270541082","13723.5891783567","13755.6513026052","13787.7134268537","13819.7755511022","13851.8376753507","13883.8997995992","13915.9619238477","13948.0240480962","13980.0861723447","14012.1482965932","14044.2104208417","14076.2725450902","14108.3346693387","14140.3967935872","14172.4589178357","14204.5210420842","14236.5831663327","14268.6452905812","14300.7074148297","14332.7695390782","14364.8316633267","14396.8937875751","14428.9559118236","14461.0180360721","14493.0801603206","14525.1422845691","14557.2044088176","14589.2665330661","14621.3286573146","14653.3907815631","14685.4529058116","14717.5150300601","14749.5771543086","14781.6392785571","14813.7014028056","14845.7635270541","14877.8256513026","14909.8877755511","14941.9498997996","14974.0120240481","15006.0741482966","15038.1362725451","15070.1983967936","15102.2605210421","15134.3226452906","15166.3847695391","15198.4468937876","15230.5090180361","15262.5711422846","15294.6332665331","15326.6953907816","15358.7575150301","15390.8196392786","15422.8817635271","15454.9438877756","15487.006012024","15519.0681362725","15551.130260521","15583.1923847695","15615.254509018","15647.3166332665","15679.378757515","15711.4408817635","15743.503006012","15775.5651302605","15807.627254509","15839.6893787575","15871.751503006","15903.8136272545","15935.875751503","15967.9378757515","16000"
"1",275,0.1,1,1.28539351484147,1.00591534515075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",276,0.1,1,1.28575888383231,1.00606913584757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",277,0.1,1,1.28615998371016,1.00623701622265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",278,0.1,1,1.2865942574745,1.00641770766764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",279,0.1,1,1.28705435811274,1.00660791543839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",280,0.1,1,1.28752537249921,1.00680120315225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",281,0.1,1,1.28798134347272,1.00698659639535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",282,0.1,1,1.28838178474676,1.00714720930819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",283,0.1,1,1.28867001121057,1.00725963410647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
