"T","kappa","Y","0","1","162.606060606061","324.212121212121","485.818181818182","647.424242424242","809.030303030303","970.636363636364","1132.24242424242","1293.84848484848","1455.45454545455","1617.06060606061","1778.66666666667","1940.27272727273","2101.87878787879","2263.48484848485","2425.09090909091","2586.69696969697","2748.30303030303","2909.90909090909","3071.51515151515","3233.12121212121","3394.72727272727","3556.33333333333","3717.93939393939","3879.54545454545","4041.15151515152","4202.75757575758","4364.36363636364","4525.9696969697","4687.57575757576","4849.18181818182","5010.78787878788","5172.39393939394","5334","5495.60606060606","5657.21212121212","5818.81818181818","5980.42424242424","6142.0303030303","6303.63636363636","6465.24242424242","6626.84848484848","6788.45454545455","6950.06060606061","7111.66666666667","7273.27272727273","7434.87878787879","7596.48484848485","7758.09090909091","7919.69696969697","8081.30303030303","8242.90909090909","8404.51515151515","8566.12121212121","8727.72727272727","8889.33333333333","9050.93939393939","9212.54545454545","9374.15151515151","9535.75757575758","9697.36363636364","9858.9696969697","10020.5757575758","10182.1818181818","10343.7878787879","10505.3939393939","10667","10828.6060606061","10990.2121212121","11151.8181818182","11313.4242424242","11475.0303030303","11636.6363636364","11798.2424242424","11959.8484848485","12121.4545454545","12283.0606060606","12444.6666666667","12606.2727272727","12767.8787878788","12929.4848484848","13091.0909090909","13252.696969697","13414.303030303","13575.9090909091","13737.5151515152","13899.1212121212","14060.7272727273","14222.3333333333","14383.9393939394","14545.5454545455","14707.1515151515","14868.7575757576","15030.3636363636","15191.9696969697","15353.5757575758","15515.1818181818","15676.7878787879","15838.3939393939","16000"
"1",275,0.1,1,0,0.0061864448617867,9.56901496576781e-07,2.22855891205793e-07,9.209044360404e-08,4.85177115228085e-08,2.92833453064805e-08,1.92867683807522e-08,1.35015620019169e-08,9.88755852212446e-09,7.49681370041828e-09,5.84318981460067e-09,4.65783100900976e-09,3.78289456921388e-09,3.12110482076434e-09,2.61005096034387e-09,2.20830895630453e-09,1.88757484828124e-09,1.62801754476133e-09,1.41543413099422e-09,1.23945379135272e-09,1.0923725243159e-09,9.68378662354018e-10,8.63026935141468e-10,7.72874344653297e-10,6.95223628802759e-10,6.27939636858865e-10,5.69315980134391e-10,5.17976902237894e-10,4.72804182520749e-10,4.32882071777792e-10,3.97455378435778e-10,3.65897255327120e-10,3.37684218599004e-10,3.12376612055307e-10,2.89603209700587e-10,2.69048990392663e-10,2.50445363866087e-10,2.3356230565615e-10,2.18201989216898e-10,2.04193600310151e-10,1.91389090984734e-10,1.79659684821753e-10,1.68892986331353e-10,1.58990578853666e-10,1.4986601950859e-10,1.41443158458509e-10,1.33654724322176e-10,1.26441128991525e-10,1.19749454091544e-10,1.13532588439786e-10,1.07748491525208e-10,1.02359562554711e-10,9.73320982541733e-11,9.26358255471128e-11,8.82434976140114e-11,8.41305437722583e-11,8.02747651993043e-11,7.66560698197458e-11,7.32562407457033e-11,7.00587335427497e-11,6.70484983255264e-11,6.42118232958991e-11,6.15361968444069e-11,5.90101857608165e-11,5.66233274563831e-11,5.43660344007924e-11,5.22295092302998e-11,5.02056691981883e-11,4.82870788207929e-11,4.64668897272802e-11,4.47387868535127e-11,4.3096940233295e-11,4.15359617370852e-11,4.00508661913822e-11,3.86370363835227e-11,3.729019151833e-11,3.60063587463584e-11,3.47818474296496e-11,3.36132258509729e-11,3.24973001073336e-11,3.14310949588593e-11,3.04118364306167e-11,2.9436935988034e-11,2.85039761268368e-11,2.7610697236147e-11,2.67549856089804e-11,2.59348624880846e-11,2.51484740471379e-11,2.43940822179804e-11,2.36700562839733e-11,2.29748651679017e-11,2.23070703502311e-11,2.16653193600694e-11,2.10483397870135e-11,2.04549337672334e-11,1.98839729017643e-11,1.9334393569086e-11,1.88051925977504e-11,1.82954232680966e-11,1.78041916150378e-11
"2",276,0.1,1,0,0.00618640788063231,9.82732775846087e-07,2.28539323126095e-07,9.43055547409092e-08,4.9622366338706e-08,2.99165742927389e-08,1.96839744528157e-08,1.37669756722599e-08,1.0073420293846e-08,7.63176303197799e-09,5.9440340183024e-09,4.73497650696731e-09,3.84306980489129e-09,3.16881860170893e-09,2.64841688149486e-09,2.23953294166116e-09,1.91325469471533e-09,1.64933309817376e-09,1.4332715166822e-09,1.25448861999732e-09,1.10512686677502e-09,9.79260838938568e-10,8.72359798382683e-10,7.80915706029932e-10,7.0218122630953e-10,6.33982247735403e-10,5.74581771518732e-10,5.22579776050859e-10,4.76838645748025e-10,4.3642701026282e-10,4.00577006719379e-10,3.68651441253089e-10,3.40118329144823e-10,3.14530989415181e-10,2.9151235954458e-10,2.7074254440048e-10,2.51948863994366e-10,2.34897846690437e-10,2.19388747964081e-10,2.0524827358051e-10,1.92326259777214e-10,1.80492118487071e-10,1.69631897672697e-10,1.59645838933204e-10,1.50446339211731e-10,1.41956242515801e-10,1.34107402417951e-10,1.26839467735834e-10,1.20098852949777e-10,1.13837862165984e-10,1.08013941202176e-10,1.0258903698479e-10,9.75290471519752e-11,9.28033457461945e-11,8.83843733030751e-11,8.42472816146114e-11,8.03696250554892e-11,7.67310916822269e-11,7.33132684020706e-11,7.00994354067223e-11,6.70743858103884e-11,6.42242670507071e-11,6.15364411275428e-11,5.89993611868148e-11,5.66024623192291e-11,5.43360647490805e-11,5.21912878459757e-11,5.01599736104078e-11,4.82346184691454e-11,4.6408312373827e-11,4.46746843303577e-11,4.30278536014534e-11,4.14623859229677e-11,3.99732541590361e-11,3.85558028936997e-11,3.72057165193073e-11,3.59189904360964e-11,3.46919050242289e-11,3.35210020901852e-11,3.24030635247672e-11,3.13350919407036e-11,3.03142930847013e-11,2.93380598422217e-11,2.84039576737883e-11,2.75097113396276e-11,2.66531927852441e-11,2.5832410074431e-11,2.50454972684588e-11,2.42907051609881e-11,2.35663927877955e-11,2.28710196388445e-11,2.22031385077146e-11,2.15613889200423e-11,2.09444910885208e-11,2.03512403472559e-11,1.97805020229454e-11,1.92312067045157e-11,1.87023458765764e-11,1.81929678853731e-11,1.77021742089009e-11
"3",277,0.1,1,0,0.00618636751340408,1.01095704291895e-06,2.34740123157105e-07,9.67188379546621e-08,5.08243117824924e-08,3.06047910287817e-08,2.01152312461345e-08,1.40548739648316e-08,1.02748551811931e-08,7.77790397738533e-09,6.05316103567985e-09,4.81840078658139e-09,3.9081004377731e-09,3.2203507178168e-09,2.68982902080521e-09,2.2732174916811e-09,1.9409436450454e-09,1.67230476900419e-09,1.45248554585777e-09,1.27067633724859e-09,1.11885315281714e-09,9.90967309430921e-10,8.82395488380975e-10,7.8955922333994e-10,7.09656978555661e-10,6.40472486099138e-10,5.80235637982075e-10,5.27520175314287e-10,4.81167518377244e-10,4.40229417369955e-10,4.03924321835762e-10,3.71603864912909e-10,3.42726884977979e-10,3.16839119931021e-10,2.93557210385965e-10,2.72556004346359e-10,2.53558412115262e-10,2.36327246237096e-10,2.20658617687437e-10,2.06376560456155e-10,1.93328631977498e-10,1.81382293502899e-10,1.70421917438969e-10,1.60346301439532e-10,1.51066594222306e-10,1.42504557559323e-10,1.34591104050002e-10,1.27265062153901e-10,1.2047212930346e-10,1.14163981311927e-10,1.08297512174521e-10,1.02834183063695e-10,9.77394630965292e-11,9.29823474995773e-11,8.85349412656272e-11,8.43720984056947e-11,8.0471108540519e-11,7.68114239213945e-11,7.33744210775157e-11,7.01431922016218e-11,6.71023621436803e-11,6.42379275125789e-11,6.15371149114671e-11,5.89882557722363e-11,5.6580675623703e-11,5.4304595938698e-11,5.21510469673983e-11,5.01117901860689e-11,4.81792491785638e-11,4.63464479280198e-11,4.46069556326389e-11,4.29548372761053e-11,4.13846092830918e-11,3.98911996760983e-11,3.84699122236659e-11,3.71163941336506e-11,3.58266069002222e-11,3.45967999608474e-11,3.34234868608104e-11,3.23034236586954e-11,3.12335893374978e-11,3.02111680132737e-11,2.92335327570416e-11,2.82982308664844e-11,2.7402970442262e-11,2.65456081397835e-11,2.57241379813886e-11,2.49366811263138e-11,2.41814765067734e-11,2.34568722481706e-11,2.27613178000134e-11,2.20933567117022e-11,2.14516199940841e-11,2.08348200136504e-11,2.02417448715721e-11,1.96712532245041e-11,1.91222695083148e-11,1.85937795296693e-11,1.80848263937630e-11,1.75945067395249e-11
"4",278,0.1,1,0,0.00618632406759354,1.0413652007598e-06,2.41410374885934e-07,9.93109019797889e-08,5.21135656395931e-08,3.13421165607591e-08,2.05767637942806e-08,1.43626820815857e-08,1.04900268698541e-08,7.93388115276495e-09,6.16954282187314e-09,4.90730662195161e-09,3.97735678679668e-09,3.27519608192726e-09,2.73387686413219e-09,2.30902515263956e-09,1.97036155565996e-09,1.69669797450029e-09,1.47287828668723e-09,1.28784880621941e-09,1.13340769594873e-09,1.00337462246564e-09,8.93027429072456e-10,7.98712492094417e-10,7.17570457829312e-10,6.47340105080322e-10,5.8621603313273e-10,5.32744025604692e-10,4.85743172066623e-10,4.44247249185435e-10,4.0746013668418e-10,3.74721578505299e-10,3.45480651066596e-10,3.1927503041873e-10,2.95714663129964e-10,2.74468810494217e-10,2.55255697847202e-10,2.37834191155206e-10,2.21997062605082e-10,2.07565510159191e-10,1.94384673051833e-10,1.82319943116236e-10,1.71253915711831e-10,1.61083857509543e-10,1.51719594124164e-10,1.43081740482729e-10,1.35100212302569e-10,1.27712969173111e-10,1.20864949275503e-10,1.1450716332349e-10,1.08595921313541e-10,1.03092170471578e-10,9.79609266376489e-11,9.3170784438659e-11,8.86934941177545e-11,8.45035949376876e-11,8.05780967486873e-11,7.68962026831462e-11,7.34390670682032e-11,7.01895835794402e-11,6.71321994312705e-11,6.42527520417104e-11,6.15383251447337e-11,5.89771217714025e-11,5.65583518968404e-11,5.42721328664145e-11,5.21094009813745e-11,5.00618328499982e-11,4.81217753018386e-11,4.62821828255673e-11,4.45365616297641e-11,4.28789195446844e-11,4.13037210846568e-11,3.98058470780285e-11,3.83805583466175e-11,3.70234629813512e-11,3.5730486816663e-11,3.44978467546037e-11,3.33220266315951e-11,3.21997553572095e-11,3.11279870861046e-11,3.01038832119267e-11,2.91247959961712e-11,2.81882536661599e-11,2.72919468348392e-11,2.64337161113872e-11,2.56115407859445e-11,2.48235284843911e-11,2.40679057002166e-11,2.3343009120361e-11,2.26472776705901e-11,2.19792452136746e-11,2.13375338404697e-11,2.07208477000583e-11,2.01279673205183e-11,1.95577443766783e-11,1.90090968655106e-11,1.84810046536361e-11,1.79725053648325e-11,1.74826905784992e-11
"5",279,0.1,1,0,0.00618627833524361,1.07340767978801e-06,2.48427901545711e-07,1.02033662350201e-07,5.34659483815099e-08,3.21145910266756e-08,2.10597609441264e-08,1.46844800766963e-08,1.0714769500105e-08,8.09665651640688e-09,6.29090005661538e-09,4.99994398010094e-09,4.04946921451637e-09,3.33226533342312e-09,2.77968196553313e-09,2.34623910118914e-09,2.0009174193152e-09,1.72202101083799e-09,1.49403737454045e-09,1.30565774237636e-09,1.14849447254892e-09,1.01622975045952e-09,9.04038247463738e-10,8.08187919262081e-10,7.25759107996255e-10,6.54443724536829e-10,5.92399586306832e-10,5.38143350683599e-10,4.90470851504353e-10,4.48397154070414e-10,4.11110975495696e-10,3.77939691056608e-10,3.48322224956712e-10,3.21787871885892e-10,2.97939621331333e-10,2.76440930212963e-10,2.5700515790146e-10,2.39387072585711e-10,2.23375980809377e-10,2.08790137641601e-10,1.95472173740825e-10,1.83285334810507e-10,1.72110373822548e-10,1.61842970625803e-10,1.52391579862217e-10,1.43675628452691e-10,1.3562399973878e-10,1.28173753749785e-10,1.21269042810128e-10,1.14860189412273e-10,1.08902899411984e-10,1.03357588502668e-10,9.81888038596355e-11,9.33647260179151e-11,8.88567386172198e-11,8.46390557378385e-11,8.06883982580628e-11,7.69837120628378e-11,7.35059220844008e-11,7.02377171060319e-11,6.71633610474294e-11,6.42685271046747e-11,6.15401516634978e-11,5.89663053610248e-11,5.65360790541315e-11,5.42394827747034e-11,5.20673560239285e-11,5.00112879876783e-11,4.80635464500683e-11,4.6217014348115e-11,4.44651330517514e-11,4.28018515742461e-11,4.12215810214865e-11,3.97191536773576e-11,3.82897861988104e-11,3.69290464600294e-11,3.56328236419571e-11,3.43973012126399e-11,3.32189324865289e-11,3.2094418487933e-11,3.10206878760935e-11,2.99948787174813e-11,2.90143219154904e-11,2.80765261292117e-11,2.71791640318073e-11,2.63200597755579e-11,2.54971775451954e-11,2.47086110939476e-11,2.39525741680112e-11,2.32273917351555e-11,2.25314919419754e-11,2.1863398732135e-11,2.12217250648708e-11,2.0605166679185e-11,2.00124963546302e-11,1.9442558624467e-11,1.88942649013162e-11,1.83665889793146e-11,1.78585628802456e-11,1.73692730142199e-11
"6",280,0.1,1,0,0.00618623186351239,1.10600263337013e-06,2.55555004309798e-07,1.04794613245382e-07,5.48353945338608e-08,3.28958444356357e-08,2.15477034769707e-08,1.50092438396651e-08,1.09413726685547e-08,8.26063838322366e-09,6.41305901008092e-09,5.09312352402907e-09,4.12195265576681e-09,3.3895901030343e-09,2.82566321255354e-09,2.38357384168778e-09,2.03155502708864e-09,1.74739801041107e-09,1.51523054793753e-09,1.32348650139148e-09,1.16359084190216e-09,1.02908716334447e-09,9.15046176020538e-10,8.17656847847551e-10,7.33938805120239e-10,6.61536789336953e-10,5.98571613677491e-10,5.43530644158956e-10,4.95186335615915e-10,4.52534949550383e-10,4.14749970919962e-10,3.8114635388546e-10,3.51152830833616e-10,3.24290285193179e-10,3.00154726829428e-10,2.78403791350684e-10,2.58745959503947e-10,2.4093189231726e-10,2.2474742381849e-10,2.10007861237192e-10,1.96553323187111e-10,1.84244906905033e-10,1.72961521503497e-10,1.62597259195981e-10,1.53059203336653e-10,1.4426559289942e-10,1.36144279186731e-10,1.28631423206991e-10,1.21670392111525e-10,1.15210820954492e-10,1.09207812298492e-10,1.03621251189771e-10,9.84152170416139e-11,9.35574772017434e-11,8.90190496012158e-11,8.47738240142457e-11,8.07982331989595e-11,7.70709666156496e-11,7.35727205925363e-11,7.02859797777791e-11,6.71948255188967e-11,6.42847674776504e-11,6.15425953444461e-11,5.89562479812997e-11,5.6514697712444e-11,5.42078478097384e-11,5.20264414968189e-11,4.99619810300118e-11,4.80066556125452e-11,4.61532770673819e-11,4.43952223378226e-11,4.27263820079214e-11,4.11411141399607e-11,3.9634202816542e-11,3.82008208524947e-11,3.68364962087503e-11,3.55370816981186e-11,3.42987276229409e-11,3.31178570279529e-11,3.19911432893771e-11,3.09154897940469e-11,2.98880114909576e-11,2.89060181226058e-11,2.79669989653197e-11,2.70686089269309e-11,2.62086558669341e-11,2.5385089019058e-11,2.45959884091701e-11,2.3839555172913e-11,2.31141026875931e-11,2.24180484418028e-11,2.17499065741878e-11,2.11082810198061e-11,2.04918592087752e-11,1.98994062674529e-11,1.93297596773507e-11,1.87818243513787e-11,1.82545680909637e-11,1.77470173910933e-11,1.72582535634862e-11
"7",281,0.1,1,0,0.0061861872904429,1.13729736486495e-06,2.62387327628546e-07,1.07437406224479e-07,5.6144489073096e-08,3.36417831654347e-08,2.20130931209208e-08,1.53186966364019e-08,1.11571005691444e-08,8.41662192096048e-09,6.52917061912048e-09,5.18162687838739e-09,4.19075218512462e-09,3.44396682198539e-09,2.86925354120236e-09,2.41894704994667e-09,2.06056718420181e-09,1.77141619444274e-09,1.53527898755444e-09,1.34034424995169e-09,1.17785852158003e-09,1.04123348379847e-09,9.254409362049e-10,8.26594725849754e-10,7.4165675784922e-10,6.68226947717558e-10,6.04390955687441e-10,5.48608331827988e-10,4.9962933736984e-10,4.56432389569247e-10,4.18176523387308e-10,3.84164913573732e-10,3.53816630362398e-10,3.26644585586062e-10,3.02238176386788e-10,2.80249524765155e-10,2.60382492115958e-10,2.42383851735745e-10,2.26036151622358e-10,2.11151910280011e-10,1.97568870545748e-10,1.85146098305655e-10,1.73760759807462e-10,1.63305447000239e-10,1.53685947765617e-10,1.44819379109175e-10,1.36632617871348e-10,1.29060976417597e-10,1.22047080916233e-10,1.15539917838805e-10,1.0949402069879e-10,1.03868774141658e-10,9.86278165906288e-11,9.37385259508561e-11,8.91715755455771e-11,8.49005496293206e-11,8.09016095958994e-11,7.7153203451543e-11,7.36358123182126e-11,7.03317287182719e-11,6.72248622083977e-11,6.43005686092826e-11,6.15454996434205e-11,5.89474702663325e-11,5.64953413733359e-11,5.4178915897655e-11,5.19888465971244e-11,4.99165540647664e-11,4.7954153700333e-11,4.60943905514893e-11,4.43305810794916e-11,4.26565610291051e-11,4.10666386894154e-11,3.9555552923929e-11,3.81184354272486e-11,3.67507767335943e-11,3.54483955611482e-11,3.42074111269958e-11,3.30242181114788e-11,3.18954639890201e-11,3.08180284757693e-11,2.97890048734347e-11,2.88056831140048e-11,2.78655343322285e-11,2.6966196812148e-11,2.6105463171021e-11,2.52812686589555e-11,2.44916804657682e-11,2.37348879382139e-11,2.30091936209988e-11,2.23130050440763e-11,2.16448271867617e-11,2.10032555563392e-11,2.03869698251627e-11,1.97947279758817e-11,1.92253609094393e-11,1.86777674749496e-11,1.81509098845578e-11,1.76438094799394e-11,1.71555428202881e-11
"8",282,0.1,1,0,0.00618614867532578,1.16443315305822e-06,2.68303610100841e-07,1.09722823356585e-07,5.72752207425021e-08,3.42854103993762e-08,2.24142706242736e-08,1.5585223024417e-08,1.13427565351382e-08,8.55076369444432e-09,6.62895571349806e-09,5.25763737445557e-09,4.24980488514382e-09,3.49061368526976e-09,2.90662739126953e-09,2.44926027601134e-09,2.0854172981269e-09,1.79197930855892e-09,1.55243587648934e-09,1.35476457268081e-09,1.19005835238244e-09,1.05161539546132e-09,9.34322426549231e-10,8.34228702555054e-10,7.48246516000861e-10,6.73937266384075e-10,6.09356419181757e-10,5.5293963946954e-10,5.03418137221699e-10,4.59755016655769e-10,4.21096916177569e-10,3.86736908021856e-10,3.56085778140442e-10,3.2864960548942e-10,3.04012120668624e-10,2.8182072227375e-10,2.61775315448509e-10,2.43619344715318e-10,2.2713254522161e-10,2.12125048927048e-10,1.98432566032302e-10,1.85912424899715e-10,1.74440301377411e-10,1.63907504784533e-10,1.54218715722342e-10,1.45290092442776e-10,1.37047679276088e-10,1.29426063736399e-10,1.22367239241441e-10,1.15819638541822e-10,1.0973730944029e-10,1.04079209561449e-10,9.88086010893953e-11,9.38925297416942e-11,8.93013749611407e-11,8.50084605122668e-11,8.09897164697609e-11,7.72233850609206e-11,7.36897640372128e-11,7.03709822510507e-11,6.7250802942885e-11,6.43144509324546e-11,6.1548460482153e-11,5.8940541080439e-11,5.64794587957363e-11,5.41549311897556e-11,5.19575340646555e-11,4.98786185598437e-11,4.79102373188784e-11,4.60450786208953e-11,4.42764075191812e-11,4.25980131561278e-11,4.10041615321482e-11,3.94895530991243e-11,3.80492846288971e-11,3.66788148761968e-11,3.53739336148895e-11,3.41307336778767e-11,3.29455856755919e-11,3.18151151067788e-11,3.0736181608946e-11,2.97058601252779e-11,2.87214237904307e-11,2.77803283600962e-11,2.6880198028866e-11,2.60188124981889e-11,2.51940951713806e-11,2.44041023659913e-11,2.36470134456103e-11,2.29211217835761e-11,2.2224826480252e-11,2.15566247636585e-11,2.09151050104747e-11,2.02989403308169e-11,1.97068826659051e-11,1.91377573527895e-11,1.8590458114831e-11,1.80639424406579e-11,1.75572273179253e-11,1.70693852914211e-11
"9",283,0.1,1,0,0.00618612164570307,1.18344050714796e-06,2.72443350223845e-07,1.11320335064063e-07,5.80648843050623e-08,3.47345325582428e-08,2.26940073966327e-08,1.57709456978607e-08,1.14720477886416e-08,8.64412776677318e-09,6.69837081342933e-09,5.31048787411425e-09,4.29084564538468e-09,3.52301850005844e-09,2.93257973085667e-09,2.47030152444748e-09,2.10266005201998e-09,1.80624239558955e-09,1.56433230141203e-09,1.36476025715605e-09,1.19851224811372e-09,1.05880742436996e-09,9.4047329035918e-10,8.39514154364059e-10,7.52807792363539e-10,6.77888814346313e-10,6.12791689352822e-10,5.55935477706304e-10,5.06038148208216e-10,4.62052164577338e-10,4.23115553269726e-10,3.88514369838024e-10,3.57653647677804e-10,3.3003472206898e-10,3.05237390495803e-10,2.82905773753899e-10,2.62737032119776e-10,2.44472301065259e-10,2.27889364955811e-10,2.12796700949599e-10,1.99028610115759e-10,1.86441216504047e-10,1.74909163132342e-10,1.64322870637791e-10,1.54586252573921e-10,1.45614803155239e-10,1.37333990215444e-10,1.29677899413257e-10,1.22588086154908e-10,1.1601259995352e-10,1.09905152503302e-10,1.0422440598399e-10,9.89333623136594e-11,9.39988374555503e-11,8.93910076268823e-11,8.50830164868235e-11,8.10506342000749e-11,7.72719607630556e-11,7.37271672052866e-11,7.03982692899773e-11,6.7268929175326e-11,6.43242811938087e-11,6.15507784866328e-11,5.89360577153292e-11,5.64688194789485e-11,5.41387224071728e-11,5.19362891879122e-11,4.98528230316804e-11,4.78803332816785e-11,4.60114690541281e-11,4.42394599429992e-11,4.25580629510742e-11,4.09615149186465e-11,3.94444898149978e-11,3.80020603384705e-11,3.66296633404627e-11,3.53230686486897e-11,3.40783509169719e-11,3.28918641738168e-11,3.17602187811374e-11,3.06802605484596e-11,2.96490517776037e-11,2.86638540387019e-11,2.77221125010489e-11,2.68214416621083e-11,2.59596123353937e-11,2.51345397732427e-11,2.43442728139519e-11,2.35869839546165e-11,2.28609602614869e-11,2.21645950389238e-11,2.14963801862279e-11,2.08548991788952e-11,2.02388206173042e-11,1.96468922915759e-11,1.9077935716458e-11,1.85308410946367e-11,1.80045626709388e-11,1.74981144435179e-11,1.70105662013628e-11
