"T","kappa","Y","Lambda"
"140",278,0.5,1,0.654760875644639
"141",279,0.5,1,0.663279959004491
"142",280,0.5,1,0.663298062794187
"143",281,0.5,1,0.674332693670275
"144",282,0.5,1,0.69250767415936
"145",283,0.5,1,0.761777978501194
"146",284,0.5,1,0.996622155502692
"147",285,0.5,1,1.46986803321456
"148",286,0.5,1,1.84301990010072
"149",287,0.5,1,1.98669537364202
"150",288,0.5,1,1.84925764732099
"151",289,0.5,1,1.15618845324665
"152",290,0.5,1,0.650827805718439
"153",291,0.5,1,0.318811404558064
"154",275,0.55,1,0.669001081706511
"155",276,0.55,1,0.668182842807464
"156",277,0.55,1,0.667565487758342
"157",278,0.55,1,0.668197333045015
"158",279,0.55,1,0.672194894217307
"159",280,0.55,1,0.682035240187726
"160",281,0.55,1,0.698630978803509
"161",282,0.55,1,0.809426938949197
"162",283,0.55,1,1.26530295751715
"163",284,0.55,1,1.70518985718899
"164",285,0.55,1,1.896358760119
"165",286,0.55,1,2.05354431430128
"166",287,0.55,1,2.1822082156531
"167",288,0.55,1,2.26187375702067
"168",289,0.55,1,2.26552458295769
"169",290,0.55,1,1.81293857916973
"170",291,0.55,1,0.62686220591465
"171",275,0.6,1,0.672926969953893
"172",276,0.6,1,0.675134480736445
"173",277,0.6,1,0.67363020636569
"174",278,0.6,1,0.677687816746198
"175",279,0.6,1,0.681426795732347
"176",280,0.6,1,0.698626770953024
"177",281,0.6,1,0.803031263510013
"178",282,0.6,1,1.28025033496175
"179",283,0.6,1,1.57330216063102
"180",284,0.6,1,1.75312294606078
"181",285,0.6,1,1.93010850523339
"182",286,0.6,1,2.09869505139484
"183",287,0.6,1,2.23736031817026
"184",288,0.6,1,2.33159155977899
"185",289,0.6,1,2.35610678440258
"186",290,0.6,1,2.28483227623825
"187",291,0.6,1,1.87516013892146
"188",275,0.65,1,0.677198041408637
"189",276,0.65,1,0.677818340530022
"190",277,0.65,1,0.680163257501857
"191",278,0.65,1,0.682293712656253
"192",279,0.65,1,0.691323782317039
"193",280,0.65,1,0.760468612030172
"194",281,0.65,1,1.15517516179808
"195",282,0.65,1,1.41624589007571
"196",283,0.65,1,1.5871392236234
"197",284,0.65,1,1.76446253577397
"198",285,0.65,1,1.94526578221655
"199",286,0.65,1,2.11979618921141
"200",287,0.65,1,2.26645626314003
"201",288,0.65,1,2.36902749632517
"202",289,0.65,1,2.40920903569209
"203",290,0.65,1,2.35977532375805
"204",291,0.65,1,2.20053166766363
"205",275,0.7,1,0.680249053541984
"206",276,0.7,1,0.680438240644403
"207",277,0.7,1,0.681201884889911
"208",278,0.7,1,0.685599775151886
"209",279,0.7,1,0.719467377592822
"210",280,0.7,1,0.980379123128393
"211",281,0.7,1,1.26424638853743
"212",282,0.7,1,1.41703755942378
"213",283,0.7,1,1.58148264545619
"214",284,0.7,1,1.75835835078272
"215",285,0.7,1,1.93971524087273
"216",286,0.7,1,2.11315848742957
"217",287,0.7,1,2.26351783104896
"218",288,0.7,1,2.3746928855433
"219",289,0.7,1,2.42525407728136
"220",290,0.7,1,2.3950454491093
"221",291,0.7,1,2.26343525871108
"222",275,0.75,1,0.680305517146911
"223",276,0.75,1,0.6806207977531
"224",277,0.75,1,0.682419538986479
